transaction_id  ,user_id  ,device_id  ,amount_score  ,txn_count_last_24h  ,txn_amount_last_24h  ,avg_amount_30d  ,device_change_flag  ,location_change_flag  ,international_risk_flag
TXN00421,USR00421,DEV00421,7,0,125125,87240,1,1,0
TXN00422,USR00422,DEV00422,61,30,136092,57722,1,1,1
TXN00423,USR00423,DEV00423,50,2,130487,52601,0,1,1
TXN00424,USR00424,DEV00424,13,3,30769,82472,1,0,0
TXN00425,USR00425,DEV00425,6,21,40914,1629,1,1,0
TXN00426,USR00426,DEV00426,0,5,129671,1224,1,1,0
TXN00427,USR00427,DEV00427,11,44,24352,34506,0,0,0
TXN00428,USR00428,DEV00428,96,11,63886,71648,1,1,1
TXN00429,USR00429,DEV00429,8,47,3281,58,0,0,0
TXN00430,USR00430,DEV00430,12,1,17673,34623,0,0,1
TXN00431,USR00431,DEV00431,67,10,147839,56003,1,0,1
TXN00432,USR00432,DEV00432,4,42,46566,67819,1,1,0
TXN00433,USR00433,DEV00433,62,36,67268,7846,1,1,0
TXN00434,USR00434,DEV00434,1,31,27127,63055,1,0,1
TXN00435,USR00435,DEV00435,11,7,146129,10201,1,0,1
TXN00436,USR00436,DEV00436,42,3,570,747,0,1,0
TXN00437,USR00437,DEV00437,20,2,7399,15902,1,0,0
TXN00438,USR00438,DEV00438,86,25,15646,38685,1,0,1
TXN00439,USR00439,DEV00439,0,16,1788,65301,0,1,1
TXN00440,USR00440,DEV00440,53,4,116425,98542,0,1,0
TXN00441,USR00441,DEV00441,18,0,55166,38439,0,0,1
TXN00442,USR00442,DEV00442,1,4,146178,7272,0,0,0
TXN00443,USR00443,DEV00443,32,44,2584,661,0,1,1
TXN00444,USR00444,DEV00444,73,10,130342,11842,1,0,1
TXN00445,USR00445,DEV00445,58,0,112940,95842,1,1,0
TXN00446,USR00446,DEV00446,44,1,69421,6974,0,1,1
TXN00447,USR00447,DEV00447,1,6,8797,37044,0,0,0
TXN00448,USR00448,DEV00448,5,23,33111,44683,0,0,0
TXN00449,USR00449,DEV00449,2,12,129376,46126,0,1,0
TXN00450,USR00450,DEV00450,9,22,93840,425,1,1,0
TXN00451,USR00451,DEV00451,88,39,45026,96775,1,0,1
TXN00452,USR00452,DEV00452,25,1,131,13499,1,0,1
TXN00453,USR00453,DEV00453,0,18,1964,13568,0,0,0
TXN00454,USR00454,DEV00454,12,9,26504,16700,0,0,0
TXN00455,USR00455,DEV00455,1,13,9520,97332,0,1,1
TXN00456,USR00456,DEV00456,8,14,44494,81,0,0,0
TXN00457,USR00457,DEV00457,67,15,13349,88007,1,1,0
TXN00458,USR00458,DEV00458,9,2,107230,13134,0,0,1
TXN00459,USR00459,DEV00459,46,17,121297,21122,1,0,0
TXN00460,USR00460,DEV00460,0,3,1104,16978,1,1,0
TXN00461,USR00461,DEV00461,94,22,96465,13376,0,1,1
TXN00462,USR00462,DEV00462,13,1,4371,92727,1,0,0
TXN00463,USR00463,DEV00463,69,1,67322,60547,0,1,1
TXN00464,USR00464,DEV00464,86,7,1308,31322,0,0,1
TXN00465,USR00465,DEV00465,0,36,68775,52139,1,0,0
TXN00466,USR00466,DEV00466,1,12,39420,41885,0,1,0
TXN00467,USR00467,DEV00467,9,0,10273,6454,0,1,1
TXN00468,USR00468,DEV00468,21,7,19251,25813,1,0,1
TXN00469,USR00469,DEV00469,16,11,58240,24148,0,1,1
TXN00470,USR00470,DEV00470,76,18,68377,53987,1,1,0
TXN00471,USR00471,DEV00471,41,20,63496,48159,1,0,1
TXN00472,USR00472,DEV00472,36,2,42973,70436,1,0,1
TXN00473,USR00473,DEV00473,19,34,19788,67832,0,0,0
TXN00474,USR00474,DEV00474,6,8,61661,13932,1,1,0
TXN00475,USR00475,DEV00475,73,18,173371,10584,1,0,0
TXN00476,USR00476,DEV00476,36,24,104245,7094,1,0,0
TXN00477,USR00477,DEV00477,1,46,48371,85692,0,0,0
TXN00478,USR00478,DEV00478,1,32,15460,92506,1,1,0
TXN00479,USR00479,DEV00479,1,4,94905,18656,0,1,1
TXN00480,USR00480,DEV00480,1,1,32882,13800,0,1,0
TXN00481,USR00481,DEV00481,49,18,6002,30458,0,1,0
TXN00482,USR00482,DEV00482,0,2,11791,47723,1,0,0
TXN00483,USR00483,DEV00483,1,5,83006,38459,1,1,1
TXN00484,USR00484,DEV00484,31,27,58555,6877,0,0,1
TXN00485,USR00485,DEV00485,0,13,47955,48828,0,1,0
TXN00486,USR00486,DEV00486,65,0,35473,76925,0,0,0
TXN00487,USR00487,DEV00487,1,2,125090,8194,0,0,1
TXN00488,USR00488,DEV00488,37,1,34661,402,0,0,1
TXN00489,USR00489,DEV00489,29,45,146454,45345,1,0,1
TXN00490,USR00490,DEV00490,1,25,78414,4355,0,0,1
TXN00491,USR00491,DEV00491,1,5,70014,44483,0,0,0
TXN00492,USR00492,DEV00492,29,1,2702,20694,1,1,1
TXN00493,USR00493,DEV00493,6,30,2696,8379,0,1,1
TXN00494,USR00494,DEV00494,32,5,24192,63537,1,0,0
TXN00495,USR00495,DEV00495,21,18,88777,31974,0,0,1
TXN00496,USR00496,DEV00496,0,1,82846,4709,1,1,1
TXN00497,USR00497,DEV00497,1,8,65387,30501,1,1,0
TXN00498,USR00498,DEV00498,2,2,122192,20822,1,1,1
TXN00499,USR00499,DEV00499,36,12,42484,20488,0,1,0
TXN00500,USR00500,DEV00500,1,32,10192,80849,0,1,1
TXN00501,USR00501,DEV00501,3,0,16003,20800,0,0,1
TXN00502,USR00502,DEV00502,4,49,103538,9477,0,0,0
TXN00503,USR00503,DEV00503,4,8,65089,2380,0,0,1
TXN00504,USR00504,DEV00504,28,20,5765,402,1,0,0
TXN00505,USR00505,DEV00505,2,4,129659,38067,1,0,1
TXN00506,USR00506,DEV00506,11,1,44622,763,1,0,0
TXN00507,USR00507,DEV00507,16,1,106081,75672,0,0,1
TXN00508,USR00508,DEV00508,2,0,94343,48036,1,1,1
TXN00509,USR00509,DEV00509,0,0,136004,34521,0,0,1
TXN00510,USR00510,DEV00510,6,13,27952,88501,0,1,0
TXN00511,USR00511,DEV00511,6,27,23518,82365,0,0,0
TXN00512,USR00512,DEV00512,16,12,160807,50719,1,0,0
TXN00513,USR00513,DEV00513,0,4,1421,35815,0,1,1
TXN00514,USR00514,DEV00514,0,1,3012,254,1,1,0
TXN00515,USR00515,DEV00515,0,14,15573,23028,0,0,1
TXN00516,USR00516,DEV00516,55,16,94037,18728,1,0,1
TXN00517,USR00517,DEV00517,0,18,27154,55707,1,0,1
TXN00518,USR00518,DEV00518,2,18,95213,33041,0,1,1
TXN00519,USR00519,DEV00519,0,2,2569,85351,1,0,0
TXN00520,USR00520,DEV00520,2,40,61321,30496,1,0,0
TXN00521,USR00521,DEV00521,0,14,96183,80837,1,0,1
TXN00522,USR00522,DEV00522,37,1,89636,26710,1,0,1
TXN00523,USR00523,DEV00523,86,0,472,32913,0,1,1
TXN00524,USR00524,DEV00524,0,5,5107,5582,0,1,1
TXN00525,USR00525,DEV00525,0,2,178,80243,0,0,1
TXN00526,USR00526,DEV00526,14,24,19920,4,0,0,1
TXN00527,USR00527,DEV00527,38,0,164782,97986,0,1,0
TXN00528,USR00528,DEV00528,10,4,107368,33511,0,0,1
TXN00529,USR00529,DEV00529,22,3,140329,40457,0,0,1
TXN00530,USR00530,DEV00530,2,1,100037,108,0,0,1
TXN00531,USR00531,DEV00531,32,40,39578,34055,1,0,0
TXN00532,USR00532,DEV00532,37,9,98051,96388,0,1,0
TXN00533,USR00533,DEV00533,35,46,105478,7041,0,0,0
TXN00534,USR00534,DEV00534,1,5,17404,90305,0,1,0
TXN00535,USR00535,DEV00535,1,1,50347,82938,0,1,0
TXN00536,USR00536,DEV00536,6,22,80438,1167,1,0,0
TXN00537,USR00537,DEV00537,16,24,47931,32899,0,0,0
TXN00538,USR00538,DEV00538,26,29,16531,5193,1,0,1
TXN00539,USR00539,DEV00539,28,45,27059,72801,0,0,0
TXN00540,USR00540,DEV00540,0,5,171692,97283,0,0,0
TXN00541,USR00541,DEV00541,35,25,168889,19577,1,0,1
TXN00542,USR00542,DEV00542,36,22,126748,21400,0,0,0
TXN00543,USR00543,DEV00543,42,12,45588,8581,0,1,1
TXN00544,USR00544,DEV00544,9,27,21041,18733,0,0,1
TXN00545,USR00545,DEV00545,10,36,6200,88868,0,0,0
TXN00546,USR00546,DEV00546,0,2,540,2634,1,1,1
TXN00547,USR00547,DEV00547,41,43,38688,16052,1,1,1
TXN00548,USR00548,DEV00548,20,5,144399,4093,0,0,1
TXN00549,USR00549,DEV00549,0,8,85412,19032,1,1,1
TXN00550,USR00550,DEV00550,98,1,316,53890,1,0,0
TXN00551,USR00551,DEV00551,1,19,187154,6555,0,0,0
TXN00552,USR00552,DEV00552,0,27,193874,99080,1,0,0
TXN00553,USR00553,DEV00553,1,3,132784,13258,1,0,1
TXN00554,USR00554,DEV00554,8,8,75721,1612,0,1,0
TXN00555,USR00555,DEV00555,1,6,57648,60280,1,1,0
TXN00556,USR00556,DEV00556,81,0,62756,4354,0,0,1
TXN00557,USR00557,DEV00557,0,6,190210,16353,0,1,0
TXN00558,USR00558,DEV00558,5,21,8378,76322,0,1,0
TXN00559,USR00559,DEV00559,9,12,29232,78687,0,0,0
TXN00560,USR00560,DEV00560,5,11,176688,4519,1,0,1
TXN00561,USR00561,DEV00561,1,38,37260,57456,0,1,0
TXN00562,USR00562,DEV00562,52,8,17221,3283,1,0,0
TXN00563,USR00563,DEV00563,9,3,68441,59,0,1,1
TXN00564,USR00564,DEV00564,0,37,640,78661,0,1,1
TXN00565,USR00565,DEV00565,1,3,55817,90832,1,0,1
TXN00566,USR00566,DEV00566,51,43,135798,99143,0,0,1
TXN00567,USR00567,DEV00567,71,14,65442,5985,0,0,1
TXN00568,USR00568,DEV00568,31,6,19693,30483,0,1,0
TXN00569,USR00569,DEV00569,4,16,1658,33642,0,1,1
TXN00570,USR00570,DEV00570,8,42,46642,25045,1,0,0
TXN00571,USR00571,DEV00571,32,1,25564,25016,1,1,0
TXN00572,USR00572,DEV00572,14,8,11168,57744,1,0,0
TXN00573,USR00573,DEV00573,77,38,97250,54704,0,0,0
TXN00574,USR00574,DEV00574,0,6,47336,29163,1,1,1
TXN00575,USR00575,DEV00575,0,4,1320,85683,1,0,1
TXN00576,USR00576,DEV00576,28,48,87443,12347,1,1,0
TXN00577,USR00577,DEV00577,7,1,76554,57058,1,0,1
TXN00578,USR00578,DEV00578,11,37,147903,60313,1,1,1
TXN00579,USR00579,DEV00579,46,0,49858,63243,0,0,0
TXN00580,USR00580,DEV00580,11,0,126515,1607,0,0,1
TXN00581,USR00581,DEV00581,21,11,8950,7010,0,1,1
TXN00582,USR00582,DEV00582,0,6,96020,98625,0,1,1
TXN00583,USR00583,DEV00583,18,47,113392,34724,1,1,1
TXN00584,USR00584,DEV00584,91,0,124992,74486,0,1,1
TXN00585,USR00585,DEV00585,42,8,109458,90589,0,1,0
TXN00586,USR00586,DEV00586,29,33,176633,32783,1,0,0
TXN00587,USR00587,DEV00587,9,3,83157,7374,0,1,0
TXN00588,USR00588,DEV00588,36,1,8482,936,1,1,0
TXN00589,USR00589,DEV00589,75,2,87587,9567,0,1,1
TXN00590,USR00590,DEV00590,0,48,14934,7815,0,0,1
TXN00591,USR00591,DEV00591,0,30,34928,21669,0,0,0
TXN00592,USR00592,DEV00592,58,30,130379,71274,1,0,0
TXN00593,USR00593,DEV00593,3,43,94739,18251,0,0,1
TXN00594,USR00594,DEV00594,0,17,51483,34061,1,0,0
TXN00595,USR00595,DEV00595,2,37,80530,36668,1,1,0
TXN00596,USR00596,DEV00596,6,29,41978,5714,1,1,1
TXN00597,USR00597,DEV00597,0,1,5415,45727,0,0,0
TXN00598,USR00598,DEV00598,2,12,6378,1168,1,0,1
TXN00599,USR00599,DEV00599,85,26,151644,78334,1,0,0
TXN00600,USR00600,DEV00600,0,2,27353,28041,0,1,0
TXN00601,USR00601,DEV00601,21,9,18031,5359,0,0,0
TXN00602,USR00602,DEV00602,8,10,45947,78931,0,1,1
TXN00603,USR00603,DEV00603,3,38,120571,6796,1,1,1
TXN00604,USR00604,DEV00604,34,5,1087,8633,0,0,1
TXN00605,USR00605,DEV00605,33,21,3700,59782,0,1,0
TXN00606,USR00606,DEV00606,14,0,85303,20657,1,0,0
TXN00607,USR00607,DEV00607,2,37,132165,58465,1,1,1
TXN00608,USR00608,DEV00608,34,4,12779,488,1,0,0
TXN00609,USR00609,DEV00609,63,13,77809,1008,0,1,1
TXN00610,USR00610,DEV00610,0,4,14099,2959,1,0,1
TXN00611,USR00611,DEV00611,77,47,15882,13066,1,1,1
TXN00612,USR00612,DEV00612,5,0,22026,13586,0,0,1
TXN00613,USR00613,DEV00613,74,2,131131,43597,1,1,1
TXN00614,USR00614,DEV00614,0,40,3514,47380,1,0,0
TXN00615,USR00615,DEV00615,71,12,40318,75537,0,1,0
TXN00616,USR00616,DEV00616,1,5,15568,35682,0,0,0
TXN00617,USR00617,DEV00617,25,2,4951,18248,0,0,0
TXN00618,USR00618,DEV00618,18,44,7739,25045,0,0,0
TXN00619,USR00619,DEV00619,15,38,110704,3923,0,0,0
TXN00620,USR00620,DEV00620,24,31,128489,94,0,0,0
TXN00621,USR00621,DEV00621,7,14,126253,35110,0,0,1
TXN00622,USR00622,DEV00622,0,38,120429,85184,0,1,0
TXN00623,USR00623,DEV00623,83,8,56111,15430,1,1,0
TXN00624,USR00624,DEV00624,3,23,7300,11155,1,0,0
TXN00625,USR00625,DEV00625,15,0,4007,25120,1,1,1
TXN00626,USR00626,DEV00626,0,40,5190,41382,1,1,0
TXN00627,USR00627,DEV00627,0,37,148043,42659,0,1,0
TXN00628,USR00628,DEV00628,2,32,52332,15674,1,1,1
TXN00629,USR00629,DEV00629,3,13,21981,42273,0,1,0
TXN00630,USR00630,DEV00630,6,45,41,42171,0,1,1
TXN00631,USR00631,DEV00631,84,0,129326,48990,0,0,0
TXN00632,USR00632,DEV00632,0,49,601,67369,0,0,0
TXN00633,USR00633,DEV00633,5,35,107630,3747,1,1,1
TXN00634,USR00634,DEV00634,38,0,145864,1016,1,0,1
TXN00635,USR00635,DEV00635,24,3,28345,36772,1,0,0
TXN00636,USR00636,DEV00636,10,14,169858,81232,0,1,0
TXN00637,USR00637,DEV00637,6,29,4104,7000,0,0,0
TXN00638,USR00638,DEV00638,6,32,900,75105,0,0,1
TXN00639,USR00639,DEV00639,1,1,27199,24899,1,1,1
TXN00640,USR00640,DEV00640,54,1,8750,7904,1,0,1
TXN00641,USR00641,DEV00641,34,8,4122,30545,0,1,0
TXN00642,USR00642,DEV00642,2,7,80581,4428,1,0,0
TXN00643,USR00643,DEV00643,0,1,932,3666,0,1,1
TXN00644,USR00644,DEV00644,25,43,34477,41693,1,0,0
TXN00645,USR00645,DEV00645,47,11,92649,27537,1,1,1
TXN00646,USR00646,DEV00646,59,21,54051,86567,1,0,0
TXN00647,USR00647,DEV00647,64,27,144562,66911,0,0,0
TXN00648,USR00648,DEV00648,67,49,68649,37205,1,0,0
TXN00649,USR00649,DEV00649,11,9,14573,38075,0,0,0
TXN00650,USR00650,DEV00650,1,34,62882,7948,1,0,1
TXN00651,USR00651,DEV00651,1,33,24698,32287,0,1,0
TXN00652,USR00652,DEV00652,0,3,39678,100,1,0,0
TXN00653,USR00653,DEV00653,28,41,6849,63814,1,0,1
TXN00654,USR00654,DEV00654,4,35,17439,22315,1,0,1
TXN00655,USR00655,DEV00655,9,1,2986,295,0,0,1
TXN00656,USR00656,DEV00656,6,22,95877,99857,1,1,1
TXN00657,USR00657,DEV00657,39,11,363,36443,0,1,1
TXN00658,USR00658,DEV00658,73,31,778,80629,1,0,0
TXN00659,USR00659,DEV00659,4,0,47790,87246,1,0,0
TXN00660,USR00660,DEV00660,19,31,6918,18116,0,0,1
TXN00661,USR00661,DEV00661,66,0,14801,13710,1,0,1
TXN00662,USR00662,DEV00662,43,17,148256,71971,1,0,1
TXN00663,USR00663,DEV00663,40,34,155707,78841,0,1,1
TXN00664,USR00664,DEV00664,44,42,199254,1534,1,1,0
TXN00665,USR00665,DEV00665,15,2,390,10744,0,0,0
TXN00666,USR00666,DEV00666,81,40,106646,16876,0,0,1
TXN00667,USR00667,DEV00667,29,12,5,758,0,1,0
TXN00668,USR00668,DEV00668,19,32,48318,19388,1,0,0
TXN00669,USR00669,DEV00669,2,7,17153,30682,1,1,0
TXN00670,USR00670,DEV00670,1,14,7532,2845,0,0,0
TXN00671,USR00671,DEV00671,2,32,92652,3691,1,1,1
TXN00672,USR00672,DEV00672,0,24,85096,186,1,0,0
TXN00673,USR00673,DEV00673,71,26,158890,13750,0,0,1
TXN00674,USR00674,DEV00674,18,0,59997,32658,1,1,1
TXN00675,USR00675,DEV00675,0,5,880,97316,1,0,1
TXN00676,USR00676,DEV00676,0,0,6419,955,1,1,1
TXN00677,USR00677,DEV00677,1,9,17435,8990,0,0,0
TXN00678,USR00678,DEV00678,1,1,25695,45382,1,0,0
TXN00679,USR00679,DEV00679,0,4,12826,78074,1,0,1
TXN00680,USR00680,DEV00680,0,26,2805,23749,0,1,1
TXN00681,USR00681,DEV00681,40,37,9677,71208,0,0,1
TXN00682,USR00682,DEV00682,35,22,169910,10903,0,1,0
TXN00683,USR00683,DEV00683,55,12,82513,25781,0,1,1
TXN00684,USR00684,DEV00684,0,22,9613,9882,1,1,1
TXN00685,USR00685,DEV00685,5,16,13165,77880,1,1,0
TXN00686,USR00686,DEV00686,5,8,49565,72093,0,0,0
TXN00687,USR00687,DEV00687,33,0,9239,289,1,1,1
TXN00688,USR00688,DEV00688,20,13,7956,1529,0,1,0
TXN00689,USR00689,DEV00689,4,1,96336,38594,0,1,1
TXN00690,USR00690,DEV00690,7,1,10106,44110,0,1,0
TXN00691,USR00691,DEV00691,0,2,26798,4409,1,0,0
TXN00692,USR00692,DEV00692,0,27,59088,152,1,1,1
TXN00693,USR00693,DEV00693,70,34,191293,38018,0,0,0
TXN00694,USR00694,DEV00694,83,35,181455,57084,0,0,0
TXN00695,USR00695,DEV00695,19,19,41492,12,0,1,1
TXN00696,USR00696,DEV00696,49,0,152463,18040,0,0,1
TXN00697,USR00697,DEV00697,0,7,41867,68037,0,0,1
TXN00698,USR00698,DEV00698,19,16,5285,40934,1,0,1
TXN00699,USR00699,DEV00699,17,11,90617,27821,1,0,1
TXN00700,USR00700,DEV00700,35,6,118,9921,0,1,0
TXN00701,USR00701,DEV00701,3,31,5229,24289,0,0,1
TXN00702,USR00702,DEV00702,2,3,83533,3499,1,1,1
TXN00703,USR00703,DEV00703,46,26,150332,1803,0,1,0
TXN00704,USR00704,DEV00704,16,4,46068,5515,0,0,0
TXN00705,USR00705,DEV00705,5,6,1407,173,1,0,0
TXN00706,USR00706,DEV00706,0,32,4304,3196,1,1,1
TXN00707,USR00707,DEV00707,45,2,76532,67980,1,1,0
TXN00708,USR00708,DEV00708,2,0,66234,56237,1,0,0
TXN00709,USR00709,DEV00709,0,2,132722,67925,1,1,1
TXN00710,USR00710,DEV00710,7,17,21881,25785,0,1,1
TXN00711,USR00711,DEV00711,5,49,165859,72299,0,1,1
TXN00712,USR00712,DEV00712,18,23,594,12575,1,1,0
TXN00713,USR00713,DEV00713,42,0,105411,41500,0,1,1
TXN00714,USR00714,DEV00714,62,19,4633,42980,0,0,1
TXN00715,USR00715,DEV00715,0,14,23754,89606,1,1,1
TXN00716,USR00716,DEV00716,20,7,7053,638,0,1,0
TXN00717,USR00717,DEV00717,9,6,46808,11224,1,0,0
TXN00718,USR00718,DEV00718,50,14,160751,54617,0,0,1
TXN00719,USR00719,DEV00719,86,15,23065,60577,1,1,1
TXN00720,USR00720,DEV00720,23,48,52839,61369,1,1,1
TXN00721,USR00721,DEV00721,30,4,152852,59289,1,0,0
TXN00722,USR00722,DEV00722,34,9,83655,451,0,0,1
TXN00723,USR00723,DEV00723,0,20,6403,49571,1,1,0
TXN00724,USR00724,DEV00724,39,28,66707,87590,0,0,0
TXN00725,USR00725,DEV00725,9,37,9166,17100,0,0,1
TXN00726,USR00726,DEV00726,1,15,19421,1660,0,0,0
TXN00727,USR00727,DEV00727,0,45,68862,34950,0,0,1
TXN00728,USR00728,DEV00728,0,11,116702,6405,1,0,0
TXN00729,USR00729,DEV00729,42,46,7005,84420,1,0,0
TXN00730,USR00730,DEV00730,87,1,45524,34951,0,1,0
TXN00731,USR00731,DEV00731,42,15,9376,26139,1,0,1
TXN00732,USR00732,DEV00732,2,41,130389,10117,0,1,0
TXN00733,USR00733,DEV00733,65,11,42934,4115,1,0,0
TXN00734,USR00734,DEV00734,57,4,168162,41332,1,1,1
TXN00735,USR00735,DEV00735,21,34,20845,76941,1,1,0
TXN00736,USR00736,DEV00736,14,23,53105,155,0,1,1
TXN00737,USR00737,DEV00737,1,3,10101,12387,1,0,0
TXN00738,USR00738,DEV00738,20,14,1388,42351,0,0,1
TXN00739,USR00739,DEV00739,5,20,195875,3498,1,1,1
TXN00740,USR00740,DEV00740,1,18,162797,35202,0,1,1
TXN00741,USR00741,DEV00741,5,0,90606,29812,1,0,0
TXN00742,USR00742,DEV00742,1,7,51915,539,1,1,1
TXN00743,USR00743,DEV00743,0,42,3004,88804,0,0,0
TXN00744,USR00744,DEV00744,55,49,28687,5747,1,1,0
TXN00745,USR00745,DEV00745,1,47,90075,23716,0,0,0
TXN00746,USR00746,DEV00746,33,38,120826,82002,0,1,0
TXN00747,USR00747,DEV00747,60,21,78075,147,1,0,1
TXN00748,USR00748,DEV00748,52,16,73639,46353,0,0,1
TXN00749,USR00749,DEV00749,5,3,27492,70890,0,0,1
TXN00750,USR00750,DEV00750,6,28,135421,6665,0,1,0
TXN00751,USR00751,DEV00751,0,33,50666,164,0,1,1
TXN00752,USR00752,DEV00752,0,36,135679,53477,0,1,1
TXN00753,USR00753,DEV00753,0,4,139574,40218,1,1,1
TXN00754,USR00754,DEV00754,36,0,110667,86666,1,0,1
TXN00755,USR00755,DEV00755,25,18,19286,21438,1,1,0
TXN00756,USR00756,DEV00756,0,1,269,1055,0,0,1
TXN00757,USR00757,DEV00757,53,2,120671,7850,1,1,1
TXN00758,USR00758,DEV00758,8,29,4177,79501,0,1,1
TXN00759,USR00759,DEV00759,7,9,65334,34609,0,1,1
TXN00760,USR00760,DEV00760,13,18,65669,76898,1,0,1
TXN00761,USR00761,DEV00761,86,13,10419,43949,0,1,1
TXN00762,USR00762,DEV00762,72,1,102625,32426,0,1,1
TXN00763,USR00763,DEV00763,57,43,117663,19553,0,1,1
TXN00764,USR00764,DEV00764,0,22,32985,61490,0,1,1
TXN00765,USR00765,DEV00765,60,10,112799,11252,1,0,0
TXN00766,USR00766,DEV00766,86,13,165843,9965,0,1,1
TXN00767,USR00767,DEV00767,0,31,149808,18711,0,1,0
TXN00768,USR00768,DEV00768,46,3,30125,12834,0,1,1
TXN00769,USR00769,DEV00769,5,27,180953,75660,1,1,0
TXN00770,USR00770,DEV00770,2,5,119353,5598,1,1,0
TXN00771,USR00771,DEV00771,0,34,128875,52755,0,1,1
TXN00772,USR00772,DEV00772,22,0,87281,68234,0,0,0
TXN00773,USR00773,DEV00773,18,0,14739,20994,1,1,1
TXN00774,USR00774,DEV00774,25,13,17461,15412,1,1,0
TXN00775,USR00775,DEV00775,3,11,2578,20806,1,1,0
TXN00776,USR00776,DEV00776,22,41,18583,3802,0,1,0
TXN00777,USR00777,DEV00777,0,30,2561,40112,1,0,1
TXN00778,USR00778,DEV00778,44,1,16714,9188,0,1,0
TXN00779,USR00779,DEV00779,25,27,2982,481,1,0,1
TXN00780,USR00780,DEV00780,0,43,14154,45428,0,0,1
TXN00781,USR00781,DEV00781,71,6,115347,19393,0,1,1
TXN00782,USR00782,DEV00782,0,18,14303,4204,1,1,1
TXN00783,USR00783,DEV00783,25,14,7910,8222,1,0,0
TXN00784,USR00784,DEV00784,2,36,8387,27641,1,0,1
TXN00785,USR00785,DEV00785,2,19,34547,6737,1,0,1
TXN00786,USR00786,DEV00786,6,0,141867,39662,1,0,1
TXN00787,USR00787,DEV00787,13,24,171343,29715,1,0,0
TXN00788,USR00788,DEV00788,51,34,44389,38582,1,0,0
TXN00789,USR00789,DEV00789,18,11,22569,7215,0,1,0
TXN00790,USR00790,DEV00790,0,40,81936,52029,0,1,1
TXN00791,USR00791,DEV00791,76,31,18406,88870,1,0,1
TXN00792,USR00792,DEV00792,0,0,64455,9827,0,1,0
TXN00793,USR00793,DEV00793,5,29,136873,807,0,0,1
TXN00794,USR00794,DEV00794,17,46,188810,6054,1,0,1
TXN00795,USR00795,DEV00795,18,1,11009,5404,1,1,1
TXN00796,USR00796,DEV00796,14,2,23469,44381,1,0,0
TXN00797,USR00797,DEV00797,1,4,9094,65377,0,0,0
TXN00798,USR00798,DEV00798,1,18,887,73994,1,1,1
TXN00799,USR00799,DEV00799,0,25,120436,90842,1,0,0
TXN00800,USR00800,DEV00800,3,12,6514,59122,0,1,1
TXN00801,USR00801,DEV00801,24,9,143819,77,1,0,0
TXN00802,USR00802,DEV00802,0,23,89856,2545,1,0,1
TXN00803,USR00803,DEV00803,0,2,10142,94771,1,1,0
TXN00804,USR00804,DEV00804,43,23,4185,50196,0,0,0
TXN00805,USR00805,DEV00805,35,10,104089,56768,1,1,1
TXN00806,USR00806,DEV00806,0,3,21346,16775,1,0,0
TXN00807,USR00807,DEV00807,1,23,116804,30,0,0,0
TXN00808,USR00808,DEV00808,20,26,69056,61663,0,1,0
TXN00809,USR00809,DEV00809,0,43,146574,38217,0,1,0
TXN00810,USR00810,DEV00810,19,24,90,5784,0,1,0
TXN00811,USR00811,DEV00811,31,0,17048,9310,0,1,1
TXN00812,USR00812,DEV00812,65,0,2353,95315,1,0,0
TXN00813,USR00813,DEV00813,0,45,55318,26615,0,0,1
TXN00814,USR00814,DEV00814,1,24,25309,62421,1,0,1
TXN00815,USR00815,DEV00815,2,1,125976,10260,0,0,1
TXN00816,USR00816,DEV00816,62,2,22589,43280,0,0,0
TXN00817,USR00817,DEV00817,0,15,3055,97536,0,1,1
TXN00818,USR00818,DEV00818,5,33,53906,2761,1,0,0
TXN00819,USR00819,DEV00819,2,0,3619,93482,1,1,0
TXN00820,USR00820,DEV00820,95,0,147348,4304,1,0,1
TXN00821,USR00821,DEV00821,36,9,80675,48601,1,0,1
TXN00822,USR00822,DEV00822,3,36,55003,55514,0,1,1
TXN00823,USR00823,DEV00823,0,3,130165,728,0,1,0
TXN00824,USR00824,DEV00824,44,0,106854,79476,1,1,1
TXN00825,USR00825,DEV00825,15,35,57557,22322,0,1,1
TXN00826,USR00826,DEV00826,1,2,68426,39196,1,1,1
TXN00827,USR00827,DEV00827,3,39,145762,29382,0,0,0
TXN00828,USR00828,DEV00828,88,2,14066,3616,1,1,1
TXN00829,USR00829,DEV00829,0,30,28154,83976,1,0,1
TXN00830,USR00830,DEV00830,1,14,25987,615,1,1,1
TXN00831,USR00831,DEV00831,0,29,152515,9575,0,0,0
TXN00832,USR00832,DEV00832,6,30,47698,26253,0,1,0
TXN00833,USR00833,DEV00833,30,2,113610,5549,1,0,1
TXN00834,USR00834,DEV00834,45,1,33336,18312,1,0,1
TXN00835,USR00835,DEV00835,28,10,74365,36082,0,0,1
TXN00836,USR00836,DEV00836,2,7,30212,37875,0,1,0
TXN00837,USR00837,DEV00837,2,7,38090,825,0,0,1
TXN00838,USR00838,DEV00838,1,11,193726,73964,0,1,1
TXN00839,USR00839,DEV00839,27,20,1597,4045,0,1,0
TXN00840,USR00840,DEV00840,0,1,427,10550,1,1,1
TXN00841,USR00841,DEV00841,81,5,9009,85953,1,1,0
TXN00842,USR00842,DEV00842,4,13,108724,82066,1,1,1
TXN00843,USR00843,DEV00843,25,8,24797,2536,1,1,0
