login_id,user_id,device_id  ,login_time,ip_address,location,login_status
LOG00294,USR00294,DEV00294,30-10-2020 05:19:12,21.235.89.212,Hubli-Dharwad,Success
LOG00295,USR00295,DEV00295,26-01-2024 20:25:51,25.59.28.99,Visakhapatnam,Failed
LOG00296,USR00296,DEV00296,20-07-2024 14:13:42,8.10.44.240,Patna,Success
LOG00297,USR00297,DEV00297,02-01-2020 15:25:05,74.49.15.61,Pune,Failed
LOG00298,USR00298,DEV00298,19-10-2021 07:47:14,171.41.200.5,Delhi,Success
LOG00299,USR00299,DEV00299,20-07-2021 22:20:41,17.33.226.104,Mira-Bhayandar,Success
LOG00300,USR00300,DEV00300,09-09-2025 22:26:43,160.123.249.86,Visakhapatnam,Success
LOG00301,USR00301,DEV00301,23-12-2024 12:07:07,59.103.28.250,Guwahati,Success
LOG00302,USR00302,DEV00302,13-08-2021 02:51:16,56.84.98.223,Vijayawada,Success
LOG00303,USR00303,DEV00303,20-12-2024 07:15:23,83.140.78.213,Jodhpur,Success
LOG00304,USR00304,DEV00304,09-08-2024 20:34:17,26.55.67.75,Chandigarh,Success
LOG00305,USR00305,DEV00305,04-07-2024 19:47:04,6.93.180.254,Kanpur,Failed
LOG00306,USR00306,DEV00306,10-12-2022 07:04:05,113.158.28.166,Moradabad,Success
LOG00307,USR00307,DEV00307,17-05-2024 00:43:11,139.206.1.203,Chandigarh,Success
LOG00308,USR00308,DEV00308,30-06-2024 07:17:33,77.61.227.106,Gurgaon,Success
LOG00309,USR00309,DEV00309,30-06-2024 02:49:41,3.110.154.64,Indore,Success
LOG00310,USR00310,DEV00310,05-10-2021 15:48:19,247.251.241.136,Kanpur,Success
LOG00311,USR00311,DEV00311,19-03-2020 21:54:25,50.148.76.34,Mira-Bhayandar,Failed
LOG00312,USR00312,DEV00312,22-02-2022 14:48:58,169.23.107.26,Allahabad,Success
LOG00313,USR00313,DEV00313,01-12-2020 15:39:40,125.79.109.176,Meerut,Success
LOG00314,USR00314,DEV00314,16-01-2020 16:46:41,13.224.58.224,Navi Mumbai,Success
LOG00315,USR00315,DEV00315,26-06-2025 14:09:05,117.215.119.77,Jodhpur,Failed
LOG00316,USR00316,DEV00316,24-12-2024 15:07:19,215.139.176.112,Srinagar,Success
LOG00317,USR00317,DEV00317,20-11-2024 13:56:53,169.19.160.212,Chandigarh,Failed
LOG00318,USR00318,DEV00318,27-08-2023 22:36:20,87.226.232.39,Bhubaneswar,Success
LOG00319,USR00319,DEV00319,29-03-2022 09:57:45,62.48.166.36,Ranchi,Success
LOG00320,USR00320,DEV00320,29-08-2021 02:42:44,132.175.230.246,Allahabad,Failed
LOG00321,USR00321,DEV00321,18-09-2022 02:42:21,198.195.176.112,Navi Mumbai,Success
LOG00322,USR00322,DEV00322,18-08-2021 23:37:53,247.50.193.60,Navi Mumbai,Failed
LOG00323,USR00323,DEV00323,12-10-2022 14:39:41,208.197.127.115,Hyderabad,Failed
LOG00324,USR00324,DEV00324,11-12-2023 21:43:33,192.194.40.205,Agra,Failed
LOG00325,USR00325,DEV00325,15-09-2023 12:23:28,69.230.8.97,Aurangabad,Success
LOG00326,USR00326,DEV00326,15-12-2025 22:02:03,124.52.186.92,Nagpur,Failed
LOG00327,USR00327,DEV00327,23-08-2022 19:09:15,116.185.54.100,Pune,Failed
LOG00328,USR00328,DEV00328,24-09-2024 06:59:27,163.123.185.19,Visakhapatnam,Success
LOG00329,USR00329,DEV00329,27-07-2022 20:01:08,156.54.108.92,Visakhapatnam,Success
LOG00330,USR00330,DEV00330,18-02-2025 02:02:32,20.70.248.233,Raipur,Success
LOG00331,USR00331,DEV00331,23-07-2020 16:53:49,231.216.147.130,Kota,Success
LOG00332,USR00332,DEV00332,18-04-2021 13:41:16,183.177.164.20,Patna,Success
LOG00333,USR00333,DEV00333,16-06-2025 06:42:42,223.179.73.235,Allahabad,Success
LOG00334,USR00334,DEV00334,21-07-2022 11:00:17,244.44.47.87,Lucknow,Success
LOG00335,USR00335,DEV00335,30-05-2022 18:27:39,7.93.196.87,Meerut,Failed
LOG00336,USR00336,DEV00336,23-07-2022 04:55:19,31.85.88.10,Lucknow,Success
LOG00337,USR00337,DEV00337,23-08-2021 16:07:12,253.213.181.151,Agra,Failed
LOG00338,USR00338,DEV00338,06-02-2021 22:29:16,74.98.73.88,Bhopal,Success
LOG00339,USR00339,DEV00339,07-12-2022 04:23:49,134.125.209.30,Faridabad,Success
LOG00340,USR00340,DEV00340,26-09-2025 15:40:33,218.175.57.145,Thane,Success
LOG00341,USR00341,DEV00341,26-03-2025 19:49:13,127.110.115.17,Bhopal,Failed
LOG00342,USR00342,DEV00342,28-05-2024 03:48:26,89.173.14.151,Srinagar,Failed
LOG00343,USR00343,DEV00343,04-03-2020 04:01:59,12.8.248.144,Jalandhar,Success
LOG00344,USR00344,DEV00344,17-03-2022 04:00:36,8.39.232.39,Srinagar,Success
LOG00345,USR00345,DEV00345,27-11-2021 07:50:51,10.213.14.119,Bhubaneswar,Success
LOG00346,USR00346,DEV00346,28-09-2023 09:47:18,158.55.141.20,Aurangabad,Failed
LOG00347,USR00347,DEV00347,24-09-2020 14:41:35,77.83.125.15,Visakhapatnam,Success
LOG00348,USR00348,DEV00348,13-12-2021 11:07:50,205.221.232.221,Vasai-Virar,Failed
LOG00349,USR00349,DEV00349,26-03-2024 21:57:21,2.87.70.144,Pimpri-Chinchwad,Success
LOG00350,USR00350,DEV00350,27-04-2024 01:32:11,105.146.23.56,Jabalpur,Success
LOG00351,USR00351,DEV00351,02-12-2021 15:15:55,31.131.240.186,Agra,Failed
LOG00352,USR00352,DEV00352,03-12-2025 07:32:22,75.53.147.249,Ludhiana,Success
LOG00353,USR00353,DEV00353,28-01-2020 09:20:00,135.148.138.42,Varanasi,Failed
LOG00354,USR00354,DEV00354,21-04-2020 09:02:28,51.43.98.238,Srinagar,Failed
LOG00355,USR00355,DEV00355,21-07-2025 10:59:22,54.7.82.253,Faridabad,Success
LOG00356,USR00356,DEV00356,29-05-2022 05:34:39,234.61.232.26,Agra,Failed
LOG00357,USR00357,DEV00357,21-01-2024 01:46:37,91.240.192.136,Jaipur,Failed
LOG00358,USR00358,DEV00358,04-11-2021 07:25:29,156.25.155.148,Aligarh,Success
LOG00359,USR00359,DEV00359,18-11-2023 08:49:19,71.129.230.217,Madurai,Success
LOG00360,USR00360,DEV00360,14-06-2021 15:38:22,11.254.13.112,Bhubaneswar,Failed
LOG00361,USR00361,DEV00361,02-06-2021 12:40:51,156.143.187.244,Jabalpur,Success
LOG00362,USR00362,DEV00362,26-12-2024 20:49:55,94.202.246.83,Ghaziabad,Success
LOG00363,USR00363,DEV00363,03-07-2024 14:32:56,206.138.224.1,Pune,Success
LOG00364,USR00364,DEV00364,29-03-2020 18:11:39,174.53.115.92,Kota,Success
LOG00365,USR00365,DEV00365,10-07-2020 09:24:51,29.11.91.131,Jabalpur,Success
LOG00366,USR00366,DEV00366,21-09-2022 08:31:18,236.88.139.41,Solapur,Success
LOG00367,USR00367,DEV00367,03-02-2021 01:01:05,1.134.21.226,Aligarh,Failed
LOG00368,USR00368,DEV00368,27-02-2023 17:59:18,218.168.189.197,Ghaziabad,Success
LOG00369,USR00369,DEV00369,19-05-2023 10:44:52,249.50.49.206,Howrah,Success
LOG00370,USR00370,DEV00370,18-12-2022 19:55:39,33.181.157.81,Aligarh,Success
LOG00371,USR00371,DEV00371,09-12-2022 12:32:11,8.230.92.57,Nagpur,Failed
LOG00372,USR00372,DEV00372,25-02-2024 03:27:21,97.165.246.81,Vasai-Virar,Failed
LOG00373,USR00373,DEV00373,04-09-2025 01:44:59,23.38.174.200,Jalandhar,Success
LOG00374,USR00374,DEV00374,03-03-2025 13:02:53,124.169.170.133,Dhanbad,Success
LOG00375,USR00375,DEV00375,19-08-2021 15:02:16,133.221.174.98,Ludhiana,Failed
LOG00376,USR00376,DEV00376,07-12-2021 06:33:08,158.9.42.254,Nashik,Success
LOG00377,USR00377,DEV00377,20-12-2021 07:53:08,145.59.13.215,Vijayawada,Failed
LOG00378,USR00378,DEV00378,10-02-2023 18:27:07,175.194.69.131,Bangalore,Success
LOG00379,USR00379,DEV00379,13-04-2021 14:50:25,203.110.157.49,Kolkata,Success
LOG00380,USR00380,DEV00380,22-05-2023 12:00:28,103.59.13.96,Bangalore,Success
LOG00381,USR00381,DEV00381,05-08-2025 07:35:36,130.116.136.58,Amritsar,Success
LOG00382,USR00382,DEV00382,30-06-2023 02:52:52,209.121.195.84,Srinagar,Success
LOG00383,USR00383,DEV00383,30-01-2024 21:20:43,60.197.251.231,Gurgaon,Success
LOG00384,USR00384,DEV00384,16-12-2024 19:41:42,142.193.209.6,Aligarh,Success
LOG00385,USR00385,DEV00385,31-10-2022 16:21:44,92.222.41.235,Visakhapatnam,Success
LOG00386,USR00386,DEV00386,03-02-2023 09:24:25,167.230.147.187,Lucknow,Failed
LOG00387,USR00387,DEV00387,04-11-2025 03:00:49,226.212.165.83,Nagpur,Success
LOG00388,USR00388,DEV00388,11-09-2021 12:56:16,18.33.56.6,Guwahati,Failed
LOG00389,USR00389,DEV00389,13-03-2020 10:03:08,43.248.148.195,Meerut,Success
LOG00390,USR00390,DEV00390,25-09-2020 20:56:04,208.8.5.86,Vasai-Virar,Success
LOG00391,USR00391,DEV00391,18-08-2025 22:05:09,152.10.17.247,Chennai,Failed
LOG00392,USR00392,DEV00392,04-11-2024 10:43:23,121.35.207.168,Ludhiana,Success
LOG00393,USR00393,DEV00393,23-02-2020 09:30:07,55.11.72.232,Hyderabad,Failed
LOG00394,USR00394,DEV00394,08-07-2021 02:27:33,89.196.120.110,Nagpur,Success
LOG00395,USR00395,DEV00395,03-12-2025 19:43:49,43.44.234.95,Nashik,Failed
LOG00396,USR00396,DEV00396,26-09-2021 16:38:17,124.88.245.105,Lucknow,Failed
LOG00397,USR00397,DEV00397,30-03-2020 22:57:09,78.77.32.181,Amritsar,Success
LOG00398,USR00398,DEV00398,31-12-2024 09:45:29,100.81.196.154,Aurangabad,Success
LOG00399,USR00399,DEV00399,15-11-2020 08:25:40,45.0.104.93,Hyderabad,Failed
LOG00400,USR00400,DEV00400,31-05-2025 01:26:15,208.88.89.219,Moradabad,Success
LOG00401,USR00401,DEV00401,07-09-2020 20:36:55,131.161.16.134,Kolkata,Success
LOG00402,USR00402,DEV00402,16-01-2025 10:23:16,69.19.49.201,Ludhiana,Success
LOG00403,USR00403,DEV00403,21-01-2022 00:58:24,71.58.43.210,Kalyan-Dombivli,Failed
LOG00404,USR00404,DEV00404,19-01-2020 15:28:42,171.193.195.151,Bhubaneswar,Failed
LOG00405,USR00405,DEV00405,04-12-2023 23:37:08,78.156.126.247,Madurai,Failed
LOG00406,USR00406,DEV00406,20-11-2022 10:55:55,192.103.64.148,Jaipur,Success
LOG00407,USR00407,DEV00407,23-02-2024 02:56:56,144.14.39.146,Aurangabad,Failed
LOG00408,USR00408,DEV00408,16-12-2023 09:40:31,51.23.154.223,Jabalpur,Success
LOG00409,USR00409,DEV00409,24-09-2021 20:16:40,53.41.24.137,Amritsar,Success
LOG00410,USR00410,DEV00410,13-07-2021 03:41:39,137.128.219.167,Aurangabad,Failed
LOG00411,USR00411,DEV00411,25-03-2021 18:54:50,233.208.203.116,Nagpur,Failed
LOG00412,USR00412,DEV00412,18-09-2024 19:58:34,234.3.188.71,Varanasi,Success
LOG00413,USR00413,DEV00413,24-11-2024 14:21:07,234.75.147.38,Chandigarh,Success
LOG00414,USR00414,DEV00414,01-06-2021 03:53:57,47.122.67.100,Jabalpur,Success
LOG00415,USR00415,DEV00415,09-01-2025 15:53:05,106.152.63.4,Patna,Success
LOG00416,USR00416,DEV00416,01-11-2022 03:12:36,68.94.133.140,Faridabad,Failed
LOG00417,USR00417,DEV00417,10-09-2021 06:07:01,224.77.86.59,Surat,Success
LOG00418,USR00418,DEV00418,24-02-2023 04:01:47,134.4.144.217,Kolkata,Success
LOG00419,USR00419,DEV00419,08-04-2024 20:13:12,71.60.89.221,Kanpur,Success
LOG00420,USR00420,DEV00420,23-01-2022 18:30:58,59.17.24.64,Navi Mumbai,Success
LOG00421,USR00421,DEV00421,19-11-2025 11:29:50,150.85.24.75,Pune,Success
LOG00422,USR00422,DEV00422,27-06-2021 20:42:50,157.128.125.179,Vijayawada,Failed
LOG00423,USR00423,DEV00423,09-02-2025 07:54:53,86.170.47.189,Gurgaon,Failed
LOG00424,USR00424,DEV00424,23-11-2023 23:22:33,51.162.14.103,Gurgaon,Failed
LOG00425,USR00425,DEV00425,13-09-2025 18:45:38,176.229.209.254,Patna,Success
LOG00426,USR00426,DEV00426,03-05-2021 23:13:33,152.32.29.190,Agra,Success
LOG00427,USR00427,DEV00427,20-12-2021 17:21:16,168.70.174.211,Jaipur,Success
LOG00428,USR00428,DEV00428,18-01-2025 11:37:09,164.0.143.105,Chandigarh,Success
LOG00429,USR00429,DEV00429,01-03-2023 09:08:47,236.166.19.165,Mira-Bhayandar,Success
LOG00430,USR00430,DEV00430,18-08-2021 00:54:05,36.50.130.235,Varanasi,Success
LOG00431,USR00431,DEV00431,09-08-2024 13:16:02,99.137.2.222,Bhubaneswar,Failed
LOG00432,USR00432,DEV00432,14-07-2022 18:22:22,118.0.57.196,Gurgaon,Failed
LOG00433,USR00433,DEV00433,21-01-2025 07:54:31,220.176.12.120,Lucknow,Success
LOG00434,USR00434,DEV00434,31-07-2021 18:32:35,212.39.40.84,Ranchi,Success
LOG00435,USR00435,DEV00435,04-01-2025 18:05:10,209.199.21.184,Raipur,Failed
LOG00436,USR00436,DEV00436,10-08-2021 12:38:43,225.56.33.94,Madurai,Failed
LOG00437,USR00437,DEV00437,20-08-2024 22:21:58,1.166.196.62,Mira-Bhayandar,Failed
LOG00438,USR00438,DEV00438,27-02-2021 05:27:49,31.173.60.96,Jodhpur,Failed
LOG00439,USR00439,DEV00439,14-02-2020 22:49:12,72.57.191.79,Dhanbad,Failed
LOG00440,USR00440,DEV00440,11-07-2021 21:16:42,169.73.13.234,Jodhpur,Failed
LOG00441,USR00441,DEV00441,05-01-2025 03:04:05,192.106.81.247,Kota,Success
LOG00442,USR00442,DEV00442,20-10-2024 23:22:58,228.161.202.173,Visakhapatnam,Failed
LOG00443,USR00443,DEV00443,18-05-2020 14:07:04,21.45.126.50,Vijayawada,Success
LOG00444,USR00444,DEV00444,06-06-2022 19:17:09,66.28.191.21,Lucknow,Success
LOG00445,USR00445,DEV00445,31-05-2020 01:09:46,66.90.42.132,Mira-Bhayandar,Success
LOG00446,USR00446,DEV00446,08-08-2020 05:53:42,69.0.72.131,Ahmedabad,Failed
LOG00447,USR00447,DEV00447,14-07-2025 14:11:11,43.127.131.189,Kota,Failed
LOG00448,USR00448,DEV00448,05-05-2022 14:08:22,182.194.16.168,Lucknow,Success
LOG00449,USR00449,DEV00449,11-12-2022 00:21:17,154.184.50.120,Lucknow,Success
LOG00450,USR00450,DEV00450,30-11-2025 13:04:13,74.115.245.110,Vadodara,Success
LOG00451,USR00451,DEV00451,24-05-2024 04:27:33,76.158.223.50,Hyderabad,Success
LOG00452,USR00452,DEV00452,26-04-2022 07:22:48,118.160.87.129,Kalyan-Dombivli,Success
LOG00453,USR00453,DEV00453,21-05-2020 10:20:52,153.234.249.19,Allahabad,Success
LOG00454,USR00454,DEV00454,02-11-2023 05:58:38,231.69.233.251,Moradabad,Failed
LOG00455,USR00455,DEV00455,25-08-2020 05:13:07,49.211.102.133,Tiruchirappalli,Success
LOG00456,USR00456,DEV00456,11-03-2020 17:55:04,39.123.148.253,Jaipur,Success
LOG00457,USR00457,DEV00457,18-07-2021 07:32:58,244.4.121.228,Bareilly,Success
LOG00458,USR00458,DEV00458,07-06-2024 16:46:30,15.108.179.196,Salem,Success
LOG00459,USR00459,DEV00459,25-02-2022 05:58:10,253.133.251.143,Navi Mumbai,Failed
LOG00460,USR00460,DEV00460,07-01-2025 07:08:03,74.213.81.213,Meerut,Success
LOG00461,USR00461,DEV00461,25-02-2021 15:02:46,141.103.145.223,Aurangabad,Success
LOG00462,USR00462,DEV00462,29-05-2023 02:32:01,154.153.23.45,Varanasi,Success
LOG00463,USR00463,DEV00463,03-02-2023 15:35:56,17.201.244.139,Hubli-Dharwad,Success
LOG00464,USR00464,DEV00464,13-12-2022 21:51:05,114.52.90.140,Hubli-Dharwad,Failed
LOG00465,USR00465,DEV00465,24-02-2025 02:03:12,59.34.215.132,Vadodara,Failed
LOG00466,USR00466,DEV00466,21-06-2024 08:35:40,52.154.131.38,Aligarh,Success
LOG00467,USR00467,DEV00467,13-12-2022 19:46:58,251.228.249.167,Varanasi,Success
LOG00468,USR00468,DEV00468,30-12-2025 18:02:33,53.31.254.8,Amritsar,Success
LOG00469,USR00469,DEV00469,17-05-2021 17:32:19,155.117.138.242,Agra,Failed
LOG00470,USR00470,DEV00470,19-02-2022 01:06:17,197.191.243.168,Howrah,Success
LOG00471,USR00471,DEV00471,14-07-2020 03:54:21,62.137.189.58,Nagpur,Success
LOG00472,USR00472,DEV00472,24-07-2024 14:15:01,212.16.171.236,Madurai,Failed
LOG00473,USR00473,DEV00473,08-11-2023 21:36:40,36.217.147.102,Agra,Failed
LOG00474,USR00474,DEV00474,31-07-2021 18:44:29,43.161.233.133,Bhopal,Success
LOG00475,USR00475,DEV00475,25-06-2021 04:24:16,114.213.249.188,Varanasi,Failed
LOG00476,USR00476,DEV00476,31-05-2021 09:49:00,203.72.65.84,Ranchi,Success
LOG00477,USR00477,DEV00477,26-03-2023 15:59:31,9.138.243.57,Mysore,Failed
LOG00478,USR00478,DEV00478,28-03-2023 23:39:33,161.201.253.106,Kalyan-Dombivli,Failed
LOG00479,USR00479,DEV00479,01-06-2025 02:49:53,189.78.132.64,Mysore,Success
LOG00480,USR00480,DEV00480,12-03-2020 03:38:30,132.243.236.236,Hubli-Dharwad,Success
LOG00481,USR00481,DEV00481,25-03-2024 06:01:43,17.147.41.195,Visakhapatnam,Success
LOG00482,USR00482,DEV00482,12-12-2020 01:36:21,49.135.109.71,Kalyan-Dombivli,Success
LOG00483,USR00483,DEV00483,23-09-2021 23:52:49,64.229.107.205,Jabalpur,Success
LOG00484,USR00484,DEV00484,02-08-2022 16:16:08,252.166.123.33,Bangalore,Failed
LOG00485,USR00485,DEV00485,20-01-2022 05:07:57,36.34.11.110,Kolkata,Success
LOG00486,USR00486,DEV00486,04-03-2021 21:08:04,15.207.93.242,Gurgaon,Success
LOG00487,USR00487,DEV00487,24-07-2021 15:28:39,228.192.6.77,Allahabad,Success
LOG00488,USR00488,DEV00488,13-05-2021 18:42:05,59.53.164.95,Amritsar,Success
LOG00489,USR00489,DEV00489,08-09-2020 18:46:36,1.24.39.53,Ahmedabad,Failed
LOG00490,USR00490,DEV00490,22-04-2020 09:32:55,255.53.93.236,Hubli-Dharwad,Success
LOG00491,USR00491,DEV00491,09-09-2020 06:20:21,55.0.153.138,Bareilly,Success
LOG00492,USR00492,DEV00492,13-02-2025 11:15:26,56.95.249.206,Amritsar,Success
LOG00493,USR00493,DEV00493,29-12-2021 14:37:32,112.95.65.76,Thane,Success
LOG00494,USR00494,DEV00494,06-01-2023 19:35:35,209.185.38.227,Hubli-Dharwad,Success
LOG00495,USR00495,DEV00495,23-04-2020 08:02:33,75.110.238.210,Kanpur,Success
LOG00496,USR00496,DEV00496,10-12-2021 00:43:29,140.220.189.235,Pimpri-Chinchwad,Success
LOG00497,USR00497,DEV00497,10-06-2022 10:58:13,147.99.202.117,Nashik,Success
LOG00498,USR00498,DEV00498,09-03-2024 22:10:29,220.218.117.187,Mysore,Failed
LOG00499,USR00499,DEV00499,12-08-2025 23:07:41,62.248.110.251,Rajkot,Success
LOG00500,USR00500,DEV00500,11-02-2022 18:22:09,213.224.113.250,Ahmedabad,Failed
LOG00501,USR00501,DEV00501,23-11-2023 03:53:32,130.31.249.224,Ahmedabad,Success
LOG00502,USR00502,DEV00502,04-03-2020 08:35:04,32.232.215.200,Srinagar,Success
LOG00503,USR00503,DEV00503,24-12-2024 23:40:27,144.231.21.59,Hyderabad,Success
LOG00504,USR00504,DEV00504,15-10-2025 10:07:34,176.30.111.86,Moradabad,Success
LOG00505,USR00505,DEV00505,26-11-2020 08:06:23,106.209.82.117,Chennai,Success
LOG00506,USR00506,DEV00506,05-11-2022 14:08:52,6.30.252.28,Dhanbad,Success
LOG00507,USR00507,DEV00507,02-09-2024 17:08:03,42.83.236.27,Amritsar,Failed
LOG00508,USR00508,DEV00508,05-09-2024 14:37:42,140.244.58.3,Ludhiana,Success
LOG00509,USR00509,DEV00509,07-07-2024 08:15:01,244.95.217.62,Varanasi,Success
LOG00510,USR00510,DEV00510,01-07-2022 07:37:50,217.53.196.160,Aurangabad,Success
LOG00511,USR00511,DEV00511,27-06-2024 11:06:40,120.211.93.137,Vasai-Virar,Failed
LOG00512,USR00512,DEV00512,01-03-2020 02:14:30,60.95.204.198,Kota,Success
LOG00513,USR00513,DEV00513,06-06-2021 10:01:22,181.217.58.108,Aurangabad,Success
LOG00514,USR00514,DEV00514,12-10-2024 12:26:46,252.90.30.229,Tiruchirappalli,Failed
LOG00515,USR00515,DEV00515,17-03-2023 20:32:51,8.184.7.173,Mira-Bhayandar,Success
LOG00516,USR00516,DEV00516,28-03-2025 17:33:52,37.58.5.45,Nagpur,Success
LOG00517,USR00517,DEV00517,12-01-2023 20:36:17,133.140.131.170,Mumbai,Success
LOG00518,USR00518,DEV00518,05-09-2022 14:00:45,78.222.38.169,Faridabad,Success
LOG00519,USR00519,DEV00519,15-05-2023 16:17:32,58.109.190.223,Nagpur,Success
LOG00520,USR00520,DEV00520,04-09-2021 00:12:57,60.189.152.46,Kolkata,Success
LOG00521,USR00521,DEV00521,25-05-2021 02:37:14,28.216.141.196,Bareilly,Failed
LOG00522,USR00522,DEV00522,28-04-2025 22:56:32,226.240.78.118,Bangalore,Success
LOG00523,USR00523,DEV00523,09-05-2024 01:28:50,245.157.7.240,Varanasi,Success
LOG00524,USR00524,DEV00524,30-12-2024 15:56:52,149.248.66.231,Nashik,Failed
LOG00525,USR00525,DEV00525,06-10-2025 23:57:20,30.156.237.134,Salem,Success
LOG00526,USR00526,DEV00526,16-01-2025 18:50:17,184.88.240.220,Vijayawada,Success
LOG00527,USR00527,DEV00527,16-06-2025 03:12:37,135.92.4.134,Allahabad,Success
LOG00528,USR00528,DEV00528,06-07-2024 09:58:32,163.109.160.5,Chennai,Success
LOG00529,USR00529,DEV00529,29-05-2021 23:40:44,206.206.164.65,Hyderabad,Failed
LOG00530,USR00530,DEV00530,06-06-2025 23:45:31,203.65.87.158,Varanasi,Success
LOG00531,USR00531,DEV00531,23-10-2021 22:28:15,140.228.53.124,Aurangabad,Success
LOG00532,USR00532,DEV00532,29-06-2022 13:25:45,180.163.89.146,Varanasi,Success
LOG00533,USR00533,DEV00533,30-12-2023 11:50:44,114.0.44.116,Delhi,Success
LOG00534,USR00534,DEV00534,01-06-2023 04:30:03,201.131.175.88,Delhi,Failed
LOG00535,USR00535,DEV00535,25-02-2025 01:56:07,144.140.60.171,Patna,Failed
LOG00536,USR00536,DEV00536,03-04-2021 22:07:48,6.164.183.155,Nagpur,Success
LOG00537,USR00537,DEV00537,30-08-2024 20:54:21,47.213.36.133,Delhi,Success
LOG00538,USR00538,DEV00538,05-06-2022 06:55:04,80.89.8.159,Amritsar,Success
LOG00539,USR00539,DEV00539,29-11-2020 21:10:10,176.21.74.75,Varanasi,Success
LOG00540,USR00540,DEV00540,25-04-2024 08:26:27,92.22.102.146,Vijayawada,Failed
LOG00541,USR00541,DEV00541,29-02-2020 17:29:38,53.10.103.211,Howrah,Success
LOG00542,USR00542,DEV00542,25-10-2025 22:19:33,147.193.103.6,Bhubaneswar,Failed
LOG00543,USR00543,DEV00543,23-05-2022 07:45:36,39.202.78.155,Jaipur,Failed
LOG00544,USR00544,DEV00544,17-11-2025 16:19:26,6.66.163.27,Jaipur,Success
LOG00545,USR00545,DEV00545,01-11-2020 10:00:45,51.242.0.64,Meerut,Success
LOG00546,USR00546,DEV00546,15-11-2022 02:08:08,86.126.249.136,Hubli-Dharwad,Success
LOG00547,USR00547,DEV00547,29-09-2021 10:54:23,56.80.204.67,Allahabad,Success
LOG00548,USR00548,DEV00548,26-10-2025 16:03:35,187.28.66.219,Chandigarh,Failed
LOG00549,USR00549,DEV00549,12-08-2021 17:19:13,248.110.99.180,Kanpur,Success
LOG00550,USR00550,DEV00550,24-08-2020 18:05:25,21.125.202.125,Varanasi,Failed
LOG00551,USR00551,DEV00551,12-09-2025 20:36:45,124.203.217.206,Rajkot,Success
LOG00552,USR00552,DEV00552,14-09-2021 00:02:02,244.100.46.63,Ludhiana,Failed
LOG00553,USR00553,DEV00553,25-12-2020 03:28:11,222.54.251.66,Jabalpur,Success
LOG00554,USR00554,DEV00554,12-07-2021 15:04:59,99.212.87.232,Jodhpur,Success
LOG00555,USR00555,DEV00555,11-06-2023 01:15:29,222.155.19.39,Delhi,Success
LOG00556,USR00556,DEV00556,03-12-2021 22:18:06,91.214.72.174,Solapur,Failed
LOG00557,USR00557,DEV00557,03-04-2020 08:32:07,252.213.208.89,Guwahati,Success
LOG00558,USR00558,DEV00558,09-02-2021 00:17:56,233.242.75.134,Tiruchirappalli,Success
LOG00559,USR00559,DEV00559,14-12-2025 12:54:32,233.155.167.143,Meerut,Success
LOG00560,USR00560,DEV00560,25-05-2024 02:30:28,121.247.115.11,Chennai,Failed
LOG00561,USR00561,DEV00561,08-11-2021 01:10:42,124.154.52.176,Vadodara,Failed
LOG00562,USR00562,DEV00562,29-03-2021 09:51:21,29.109.59.171,Jodhpur,Failed
LOG00563,USR00563,DEV00563,25-01-2024 21:37:03,153.5.63.135,Ahmedabad,Success
LOG00564,USR00564,DEV00564,05-05-2021 01:51:34,207.6.94.122,Kolkata,Success
LOG00565,USR00565,DEV00565,09-09-2022 21:52:42,19.9.36.24,Howrah,Success
LOG00566,USR00566,DEV00566,23-01-2024 10:13:38,221.50.119.30,Patna,Success
LOG00567,USR00567,DEV00567,27-03-2020 01:15:02,200.99.197.179,Vijayawada,Success
LOG00568,USR00568,DEV00568,03-01-2022 08:56:33,119.202.244.190,Raipur,Success
LOG00569,USR00569,DEV00569,02-04-2025 11:53:42,78.181.68.127,Allahabad,Success
LOG00570,USR00570,DEV00570,02-10-2022 06:31:24,152.20.98.115,Visakhapatnam,Failed
LOG00571,USR00571,DEV00571,10-12-2021 15:13:03,94.145.90.75,Lucknow,Success
LOG00572,USR00572,DEV00572,25-01-2022 06:39:18,102.224.162.113,Mumbai,Success
LOG00573,USR00573,DEV00573,11-01-2025 06:50:39,185.72.98.95,Amritsar,Success
LOG00574,USR00574,DEV00574,24-01-2022 18:02:25,161.203.138.120,Ludhiana,Success
LOG00575,USR00575,DEV00575,20-12-2020 08:39:52,140.69.23.228,Rajkot,Success
LOG00576,USR00576,DEV00576,20-10-2020 20:23:25,16.33.65.131,Visakhapatnam,Success
LOG00577,USR00577,DEV00577,03-08-2020 23:57:35,204.18.162.130,Srinagar,Success
LOG00578,USR00578,DEV00578,07-09-2023 07:55:27,221.147.92.161,Tiruchirappalli,Failed
