transaction_id  ,user_id  ,device_id  ,transaction_date  ,amount  ,merchant_id  ,merchant_category  ,payment_method  ,location  ,is_international  ,label   
TXN00224,USR00224,DEV00224,11-02-2024 19:16:43,32463.38689,M00465,Car Rental,Crypto,Tiruchirappalli,1,0
TXN00225,USR00225,DEV00225,16-11-2023 15:04:53,10712.40026,M00017,Events,Credit Card,Allahabad,1,0
TXN00226,USR00226,DEV00226,29-09-2025 09:45:26,14183.7395,M00266,Internet Services,Crypto,Agra,1,0
TXN00227,USR00227,DEV00227,07-01-2020 01:54:48,6355.602368,M00084,Hardware Store,Credit Card,Mumbai,1,0
TXN00228,USR00228,DEV00228,12-10-2023 20:05:22,22108.36232,M00067,Jewelry,EMI,Tiruchirappalli,0,0
TXN00229,USR00229,DEV00229,31-01-2025 07:37:17,11871.09263,M00179,Snacks,Wallet,Lucknow,0,0
TXN00230,USR00230,DEV00230,08-06-2020 05:11:14,34550.4872,M00473,Gardening,Crypto,Mira-Bhayandar,0,0
TXN00231,USR00231,DEV00231,26-03-2021 19:14:44,32879.60526,M00022,Travel,Bank Transfer,Hyderabad,0,0
TXN00232,USR00232,DEV00232,04-12-2023 09:57:36,10871.66738,M00376,Clothing,Net Banking,Tiruchirappalli,0,0
TXN00233,USR00233,DEV00233,31-12-2022 10:10:35,7166.680743,M00088,Events,UPI,Salem,0,0
TXN00234,USR00234,DEV00234,05-11-2024 04:14:31,48053.57962,M00489,Cinema,Debit Card,Rajkot,1,0
TXN00235,USR00235,DEV00235,24-09-2020 10:10:24,35847.23119,M00442,Utilities,Cash,Visakhapatnam,1,0
TXN00236,USR00236,DEV00236,13-02-2024 23:32:45,11042.84086,M00253,Travel,Crypto,Coimbatore,1,0
TXN00237,USR00237,DEV00237,27-07-2020 16:58:59,37117.63154,M00456,Events,Cash,Mumbai,1,0
TXN00238,USR00238,DEV00238,11-11-2023 06:33:41,15135.84338,M00117,Beverages,Credit Card,Amritsar,0,0
TXN00239,USR00239,DEV00239,08-09-2023 11:04:35,48067.47468,M00180,Cash Withdrawal,Net Banking,Visakhapatnam,1,1
TXN00240,USR00240,DEV00240,16-09-2020 17:37:36,10385.38102,M00171,Photography,Crypto,Jabalpur,1,0
TXN00241,USR00241,DEV00241,21-06-2020 02:40:07,40987.05657,M00237,Healthcare,Bank Transfer,Mumbai,1,1
TXN00242,USR00242,DEV00242,27-07-2020 01:49:29,14213.67483,M00043,Gaming,Bank Transfer,Srinagar,1,0
TXN00243,USR00243,DEV00243,08-01-2024 00:31:07,6410.179914,M00371,Beauty & Personal Care,Cheque,Jaipur,1,0
TXN00244,USR00244,DEV00244,27-12-2024 19:10:38,1787.445314,M00031,Office Supplies,Net Banking,Pimpri-Chinchwad,1,0
TXN00245,USR00245,DEV00245,25-10-2022 14:11:37,9952.752131,M00049,Education,Net Banking,Kolkata,1,0
TXN00246,USR00246,DEV00246,24-07-2021 00:25:29,10706.26225,M00199,Photography,Net Banking,Chennai,0,0
TXN00247,USR00247,DEV00247,11-11-2022 03:40:17,45550.30642,M00270,Utilities,UPI,Solapur,1,0
TXN00248,USR00248,DEV00248,24-05-2020 13:24:26,27897.43105,M00455,Mobile Recharge,Credit Card,Solapur,0,0
TXN00249,USR00249,DEV00249,06-05-2024 03:55:23,47884.31298,M00298,Sports Equipment,Debit Card,Guwahati,0,0
TXN00250,USR00250,DEV00250,05-07-2022 02:14:30,44513.35767,M00468,Groceries,Net Banking,Navi Mumbai,0,0
TXN00251,USR00251,DEV00251,25-08-2023 09:43:34,46616.28972,M00428,Baby Products,Bank Transfer,Delhi,0,0
TXN00252,USR00252,DEV00252,02-08-2022 17:31:11,3687.742683,M00243,Utilities,Debit Card,Faridabad,0,0
TXN00253,USR00253,DEV00253,01-04-2020 11:43:29,26993.74249,M00288,Cinema,Crypto,Delhi,0,0
TXN00254,USR00254,DEV00254,17-09-2023 09:51:37,3521.915911,M00195,Entertainment,Cheque,Gurgaon,1,0
TXN00255,USR00255,DEV00255,09-06-2022 07:15:57,1804.400616,M00010,Auto Services,Wallet,Chandigarh,1,0
TXN00256,USR00256,DEV00256,14-09-2025 09:05:25,4538.411039,M00103,Electronics Accessories,Net Banking,Gwalior,0,0
TXN00257,USR00257,DEV00257,29-07-2022 11:51:50,22472.79337,M00011,Car Rental,UPI,Ahmedabad,1,0
TXN00258,USR00258,DEV00258,27-09-2021 08:32:23,7689.814739,M00007,Beverages,EMI,Indore,1,0
TXN00259,USR00259,DEV00259,02-08-2022 23:12:24,42284.65466,M00386,Hotel Stay,Wallet,Thane,0,0
TXN00260,USR00260,DEV00260,24-01-2021 06:45:17,35618.64923,M00188,Toys,Net Banking,Meerut,1,0
TXN00261,USR00261,DEV00261,25-09-2023 16:01:19,43843.54519,M00114,Books,Crypto,Indore,1,0
TXN00262,USR00262,DEV00262,21-11-2021 00:46:53,17856.65241,M00042,Pet Supplies,EMI,Raipur,1,0
TXN00263,USR00263,DEV00263,26-02-2023 20:59:55,362.7726328,M00450,Pharmacy,Cash,Mira-Bhayandar,1,0
TXN00264,USR00264,DEV00264,18-01-2021 11:48:31,25942.72484,M00411,Investment,EMI,Tiruchirappalli,1,0
TXN00265,USR00265,DEV00265,12-09-2025 19:46:59,2891.780514,M00082,Fitness,Credit Card,Madurai,0,0
TXN00266,USR00266,DEV00266,23-01-2024 17:04:30,8284.755742,M00384,Investment,Net Banking,Bangalore,1,0
TXN00267,USR00267,DEV00267,22-10-2024 07:10:00,34021.78195,M00349,Internet Services,Credit Card,Vasai-Virar,0,0
TXN00268,USR00268,DEV00268,26-07-2021 10:28:14,39581.9423,M00382,Cinema,Debit Card,Moradabad,1,0
TXN00269,USR00269,DEV00269,17-05-2025 18:49:08,32867.57888,M00239,Online Services,Cheque,Jabalpur,0,0
TXN00270,USR00270,DEV00270,30-05-2020 14:56:19,12369.38321,M00089,Digital Subscriptions,Credit Card,Kolkata,1,0
TXN00271,USR00271,DEV00271,23-01-2020 12:40:41,37013.89882,M00201,Supermarket,Debit Card,Nagpur,1,0
TXN00272,USR00272,DEV00272,28-04-2022 12:47:48,15545.29593,M00151,Cash Withdrawal,Cheque,Nagpur,0,0
TXN00273,USR00273,DEV00273,10-10-2020 10:24:44,10580.09422,M00391,Gardening,Wallet,Dhanbad,0,0
TXN00274,USR00274,DEV00274,12-04-2021 06:32:17,25725.06207,M00340,Restaurant,Cheque,Ghaziabad,1,0
TXN00275,USR00275,DEV00275,09-02-2024 13:52:56,743.5983476,M00496,Pharmacy,Wallet,Aligarh,1,0
TXN00276,USR00276,DEV00276,02-11-2021 09:17:56,34935.39123,M00118,Fitness,Cheque,Allahabad,1,0
TXN00277,USR00277,DEV00277,29-10-2025 18:59:18,35489.68939,M00257,Books,Net Banking,Ghaziabad,0,0
TXN00278,USR00278,DEV00278,19-07-2025 11:15:23,30047.7002,M00382,Fitness,EMI,Chandigarh,0,1
TXN00279,USR00279,DEV00279,14-04-2025 14:56:52,39857.56288,M00185,Entertainment,Credit Card,Surat,1,0
TXN00280,USR00280,DEV00280,24-06-2025 20:19:14,42063.39862,M00014,Online Services,EMI,Mumbai,0,0
TXN00281,USR00281,DEV00281,18-01-2023 06:08:26,22248.96031,M00040,Office Supplies,Cash,Salem,0,0
TXN00282,USR00282,DEV00282,19-08-2021 01:17:52,31067.12897,M00277,Electronics,Wallet,Aurangabad,0,1
TXN00283,USR00283,DEV00283,09-07-2024 15:26:19,7506.499195,M00247,Gardening,Bank Transfer,Lucknow,1,0
TXN00284,USR00284,DEV00284,20-12-2024 08:50:37,40241.29315,M00013,Baby Products,EMI,Bareilly,1,0
TXN00285,USR00285,DEV00285,27-07-2022 01:52:56,20159.2387,M00417,Digital Subscriptions,Credit Card,Pune,0,0
TXN00286,USR00286,DEV00286,15-03-2022 17:33:24,38018.99041,M00147,Snacks,EMI,Rajkot,1,0
TXN00287,USR00287,DEV00287,20-09-2022 21:01:08,9526.671413,M00337,Home Decor,Bank Transfer,Raipur,1,0
TXN00288,USR00288,DEV00288,06-02-2024 21:56:08,21300.20425,M00188,Wallet Transfer,EMI,Kanpur,0,0
TXN00289,USR00289,DEV00289,27-01-2024 08:52:33,22888.79275,M00068,Gaming,Debit Card,Aurangabad,0,0
TXN00290,USR00290,DEV00290,24-08-2024 20:43:18,14602.5526,M00213,Stationery,Crypto,Jaipur,1,0
TXN00291,USR00291,DEV00291,04-11-2024 17:20:12,44748.44565,M00260,Fuel,Cheque,Visakhapatnam,0,0
TXN00292,USR00292,DEV00292,30-04-2023 15:15:51,18582.36456,M00492,Courier Services,Wallet,Jaipur,1,0
TXN00293,USR00293,DEV00293,17-02-2025 13:06:18,34002.62865,M00369,Hardware Store,Bank Transfer,Kota,1,0
TXN00294,USR00294,DEV00294,28-01-2022 19:06:57,17470.28368,M00338,Fitness,Debit Card,Kalyan-Dombivli,0,0
TXN00295,USR00295,DEV00295,16-02-2025 10:10:09,41021.90313,M00250,Hotel Stay,Wallet,Moradabad,0,0
TXN00296,USR00296,DEV00296,10-05-2025 23:34:28,36181.22269,M00068,Medicine,Credit Card,Nagpur,0,0
TXN00297,USR00297,DEV00297,02-11-2020 19:18:48,10835.23003,M00226,Baby Products,EMI,Madurai,1,0
TXN00298,USR00298,DEV00298,08-06-2021 03:16:16,40129.02683,M00461,Digital Subscriptions,Net Banking,Tiruchirappalli,0,0
TXN00299,USR00299,DEV00299,03-01-2024 14:11:07,47269.80503,M00106,Digital Subscriptions,Net Banking,Dhanbad,0,0
TXN00300,USR00300,DEV00300,29-03-2024 12:36:07,33031.37942,M00214,Pet Supplies,Credit Card,Amritsar,0,0
TXN00301,USR00301,DEV00301,30-04-2021 09:07:37,17525.10774,M00197,Courier Services,Bank Transfer,Rajkot,1,0
TXN00302,USR00302,DEV00302,11-10-2023 20:50:00,47545.07406,M00345,Gaming,Cash,Ahmedabad,0,0
TXN00303,USR00303,DEV00303,07-04-2020 19:41:17,31784.5413,M00290,Investment,Debit Card,Varanasi,0,0
TXN00304,USR00304,DEV00304,14-02-2024 08:53:45,20686.07,M00323,Taxi Services,Net Banking,Allahabad,1,0
TXN00305,USR00305,DEV00305,17-12-2025 14:00:13,40565.15749,M00475,Supermarket,Wallet,Meerut,1,0
TXN00306,USR00306,DEV00306,25-03-2025 08:46:47,39122.34408,M00442,Furniture,Bank Transfer,Faridabad,0,0
TXN00307,USR00307,DEV00307,23-06-2020 23:55:04,25471.21562,M00285,Online Services,Credit Card,Mysore,0,0
TXN00308,USR00308,DEV00308,28-07-2023 01:03:43,13917.87314,M00101,Electronics Accessories,UPI,Visakhapatnam,1,0
TXN00309,USR00309,DEV00309,04-06-2024 13:44:09,2778.347251,M00014,Electronics Accessories,Cheque,Visakhapatnam,1,0
TXN00310,USR00310,DEV00310,17-12-2023 14:53:33,19107.10475,M00070,Photography,Credit Card,Meerut,0,0
TXN00311,USR00311,DEV00311,22-02-2023 20:14:19,6537.721555,M00037,Online Services,EMI,Bareilly,0,0
TXN00312,USR00312,DEV00312,09-10-2023 11:30:00,45845.29636,M00489,Beverages,Debit Card,Amritsar,0,0
TXN00313,USR00313,DEV00313,14-05-2024 07:23:46,46825.09821,M00250,Photography,Crypto,Indore,0,0
TXN00314,USR00314,DEV00314,23-11-2020 17:20:58,43725.83311,M00338,Insurance,UPI,Pimpri-Chinchwad,0,0
TXN00315,USR00315,DEV00315,03-08-2023 01:27:58,29902.46094,M00054,Photography,Debit Card,Hyderabad,1,0
TXN00316,USR00316,DEV00316,14-01-2024 19:18:51,27614.78472,M00338,Clothing,Cheque,Pimpri-Chinchwad,0,0
TXN00317,USR00317,DEV00317,02-01-2025 20:59:24,931.6420309,M00137,Office Supplies,UPI,Jaipur,0,0
TXN00318,USR00318,DEV00318,10-05-2024 04:37:15,3131.808059,M00432,Events,UPI,Hubli-Dharwad,1,0
TXN00319,USR00319,DEV00319,29-01-2023 00:02:27,18002.34378,M00127,Education,Cheque,Ludhiana,1,0
TXN00320,USR00320,DEV00320,14-04-2025 18:29:11,43796.90049,M00499,Gardening,Net Banking,Hubli-Dharwad,1,0
TXN00321,USR00321,DEV00321,22-10-2024 07:17:31,40776.4303,M00102,Beauty & Personal Care,EMI,Amritsar,0,0
TXN00322,USR00322,DEV00322,09-12-2022 19:34:17,48023.1144,M00064,Car Rental,Net Banking,Vadodara,1,0
TXN00323,USR00323,DEV00323,31-01-2023 21:44:21,41723.05564,M00026,Travel,UPI,Faridabad,0,0
TXN00324,USR00324,DEV00324,04-02-2022 09:44:49,891.2174153,M00218,Cinema,Crypto,Pune,1,0
TXN00325,USR00325,DEV00325,15-02-2022 23:51:40,48708.93499,M00128,Fitness,UPI,Mira-Bhayandar,0,0
TXN00326,USR00326,DEV00326,04-09-2020 15:27:41,19670.98664,M00448,Healthcare,Net Banking,Moradabad,0,0
TXN00327,USR00327,DEV00327,28-09-2025 20:38:34,38365.0754,M00146,Electronics Accessories,Debit Card,Bhubaneswar,0,0
TXN00328,USR00328,DEV00328,29-04-2022 10:32:26,30361.78023,M00070,Books,Wallet,Hubli-Dharwad,1,0
TXN00329,USR00329,DEV00329,03-02-2025 02:55:13,28554.83374,M00318,Digital Subscriptions,Cash,Meerut,0,0
TXN00330,USR00330,DEV00330,20-01-2025 01:13:20,45666.87529,M00437,Internet Services,Cheque,Jalandhar,1,0
TXN00331,USR00331,DEV00331,04-10-2025 16:17:47,20215.04611,M00020,Cinema,Wallet,Kota,1,0
TXN00332,USR00332,DEV00332,25-04-2021 13:37:20,27445.4601,M00136,Furniture,Crypto,Gwalior,1,0
TXN00333,USR00333,DEV00333,01-12-2022 09:48:36,21518.52665,M00225,Photography,Wallet,Bhubaneswar,1,0
TXN00334,USR00334,DEV00334,30-11-2024 22:35:57,23410.97687,M00298,Gardening,Crypto,Kalyan-Dombivli,1,0
TXN00335,USR00335,DEV00335,12-04-2022 03:22:19,40905.55583,M00186,Stationery,Cash,Jalandhar,0,0
TXN00336,USR00336,DEV00336,30-03-2024 17:25:47,20126.29911,M00283,Baby Products,EMI,Hyderabad,1,1
TXN00337,USR00337,DEV00337,02-10-2022 09:59:41,38404.72983,M00157,Books,Cash,Navi Mumbai,0,0
TXN00338,USR00338,DEV00338,11-05-2025 23:50:40,9876.093676,M00486,Pet Supplies,Net Banking,Vadodara,0,0
TXN00339,USR00339,DEV00339,28-11-2022 06:45:45,9452.557386,M00461,Sports Equipment,EMI,Howrah,0,0
TXN00340,USR00340,DEV00340,13-01-2020 23:57:12,46725.38676,M00061,Car Rental,Credit Card,Ranchi,1,0
TXN00341,USR00341,DEV00341,15-08-2021 23:50:45,27363.92305,M00067,EMI Payment,Crypto,Solapur,0,0
TXN00342,USR00342,DEV00342,20-05-2024 02:15:52,41064.01994,M00160,Pharmacy,Crypto,Jabalpur,1,0
TXN00343,USR00343,DEV00343,29-06-2022 20:59:56,18105.86158,M00044,Home Decor,UPI,Kalyan-Dombivli,0,0
TXN00344,USR00344,DEV00344,21-01-2023 09:11:55,17677.40877,M00185,Supermarket,UPI,Thane,1,0
TXN00345,USR00345,DEV00345,06-10-2022 19:46:54,29773.419,M00017,Pet Supplies,EMI,Aligarh,0,0
TXN00346,USR00346,DEV00346,19-07-2023 13:15:09,41471.71502,M00234,Online Services,Crypto,Tiruchirappalli,0,0
TXN00347,USR00347,DEV00347,06-07-2020 12:13:10,11396.25192,M00342,Electronics,Cheque,Solapur,1,1
TXN00348,USR00348,DEV00348,20-12-2024 16:13:19,14999.60767,M00368,Pet Supplies,Net Banking,Tiruchirappalli,1,0
TXN00349,USR00349,DEV00349,01-08-2021 23:18:24,40347.11152,M00028,Investment,Debit Card,Pimpri-Chinchwad,1,0
TXN00350,USR00350,DEV00350,21-12-2021 08:58:42,6233.821667,M00162,Internet Services,Cheque,Patna,0,0
TXN00351,USR00351,DEV00351,29-12-2024 11:59:57,43383.12087,M00032,Fuel,Net Banking,Indore,1,0
TXN00352,USR00352,DEV00352,29-01-2024 18:42:01,10524.89014,M00043,Auto Services,Cash,Salem,0,0
TXN00353,USR00353,DEV00353,26-07-2025 23:36:26,25929.28789,M00175,Fuel,Crypto,Mumbai,0,1
TXN00354,USR00354,DEV00354,21-07-2021 18:14:49,25092.17629,M00098,Supermarket,UPI,Hubli-Dharwad,0,0
TXN00355,USR00355,DEV00355,02-06-2025 16:05:47,8422.337587,M00174,Pharmacy,Credit Card,Bangalore,0,0
TXN00356,USR00356,DEV00356,16-05-2025 15:13:14,24657.49772,M00070,Medicine,Debit Card,Salem,0,0
TXN00357,USR00357,DEV00357,27-04-2020 18:06:26,31056.51846,M00003,Office Supplies,Cash,Srinagar,1,0
TXN00358,USR00358,DEV00358,13-02-2025 15:25:51,33415.42163,M00084,Gaming,Wallet,Patna,0,0
TXN00359,USR00359,DEV00359,03-07-2023 10:13:44,49336.9272,M00400,Travel,Credit Card,Ranchi,1,0
TXN00360,USR00360,DEV00360,12-01-2024 04:22:37,1868.792051,M00126,Toys,EMI,Bangalore,1,0
TXN00361,USR00361,DEV00361,15-02-2021 08:39:08,6014.401278,M00411,Gardening,UPI,Kanpur,1,0
TXN00362,USR00362,DEV00362,05-04-2024 06:51:22,48569.84056,M00020,Beauty & Personal Care,Cash,Varanasi,0,0
TXN00363,USR00363,DEV00363,28-05-2022 05:45:28,15023.2397,M00161,Cinema,Credit Card,Pimpri-Chinchwad,1,0
TXN00364,USR00364,DEV00364,18-07-2025 14:03:42,32408.70257,M00159,Groceries,Cheque,Pimpri-Chinchwad,0,1
TXN00365,USR00365,DEV00365,24-08-2024 02:43:29,14456.84771,M00217,Pet Supplies,Credit Card,Mysore,0,0
TXN00366,USR00366,DEV00366,27-04-2025 01:06:44,33131.04207,M00285,Utilities,Credit Card,Ghaziabad,0,0
TXN00367,USR00367,DEV00367,23-04-2022 09:19:40,3811.786755,M00421,Medicine,Crypto,Mumbai,0,0
TXN00368,USR00368,DEV00368,29-07-2020 08:40:21,32169.05775,M00241,Gardening,Cheque,Varanasi,1,0
TXN00369,USR00369,DEV00369,04-12-2025 14:04:35,10652.56018,M00236,Entertainment,Debit Card,Nagpur,0,0
TXN00370,USR00370,DEV00370,22-06-2020 18:02:05,1643.553749,M00218,Office Supplies,Debit Card,Ranchi,0,0
TXN00371,USR00371,DEV00371,30-11-2022 20:21:30,35868.50321,M00331,EMI Payment,Debit Card,Varanasi,1,0
TXN00372,USR00372,DEV00372,05-04-2021 10:05:08,10063.53149,M00064,Medicine,Crypto,Surat,1,0
TXN00373,USR00373,DEV00373,06-02-2024 09:45:54,46773.74981,M00384,Jewelry,Bank Transfer,Dhanbad,1,0
TXN00374,USR00374,DEV00374,03-12-2024 20:22:16,45593.07317,M00220,Jewelry,Cash,Chandigarh,0,0
TXN00375,USR00375,DEV00375,23-02-2020 06:03:52,34227.90027,M00302,Groceries,UPI,Ranchi,0,0
TXN00376,USR00376,DEV00376,12-12-2025 16:21:19,39875.95175,M00219,Office Supplies,Cash,Coimbatore,0,0
TXN00377,USR00377,DEV00377,17-10-2023 10:43:09,48734.42626,M00209,Taxi Services,Wallet,Kanpur,1,0
TXN00378,USR00378,DEV00378,02-11-2021 02:01:00,34608.89136,M00353,Toys,Cash,Tiruchirappalli,0,0
TXN00379,USR00379,DEV00379,07-08-2024 23:05:52,30892.39293,M00489,Investment,Wallet,Chennai,0,0
TXN00380,USR00380,DEV00380,23-03-2021 13:27:45,6566.75644,M00453,Online Services,UPI,Nashik,0,0
TXN00381,USR00381,DEV00381,01-03-2024 23:14:03,15245.09143,M00116,Healthcare,UPI,Hubli-Dharwad,1,0
TXN00382,USR00382,DEV00382,10-02-2024 18:19:50,47377.19102,M00394,Beverages,Cheque,Kolkata,0,1
TXN00383,USR00383,DEV00383,22-03-2021 03:37:33,34553.3892,M00249,Food Delivery,Cash,Mira-Bhayandar,1,0
TXN00384,USR00384,DEV00384,27-09-2024 11:21:58,30067.43861,M00113,Courier Services,Cheque,Chandigarh,0,0
TXN00385,USR00385,DEV00385,07-01-2023 22:59:49,33846.27241,M00083,Car Rental,Debit Card,Moradabad,1,0
TXN00386,USR00386,DEV00386,31-12-2020 01:07:39,13864.42501,M00172,Sports Equipment,EMI,Guwahati,1,0
TXN00387,USR00387,DEV00387,17-03-2020 15:45:46,3913.863102,M00346,Entertainment,Wallet,Navi Mumbai,1,0
TXN00388,USR00388,DEV00388,20-03-2024 02:28:46,33390.93978,M00264,Education,Debit Card,Mysore,0,0
TXN00389,USR00389,DEV00389,28-06-2021 02:40:21,2468.693643,M00238,Insurance,Bank Transfer,Ranchi,1,0
TXN00390,USR00390,DEV00390,13-08-2023 11:31:02,38581.11051,M00287,Courier Services,UPI,Mysore,0,0
TXN00391,USR00391,DEV00391,20-06-2025 08:26:45,39487.51787,M00256,Auto Services,Net Banking,Howrah,1,0
TXN00392,USR00392,DEV00392,16-04-2025 17:11:30,36454.77982,M00226,Restaurant,EMI,Delhi,0,0
TXN00393,USR00393,DEV00393,30-12-2021 14:35:45,32516.09481,M00149,Fuel,Cheque,Surat,0,0
TXN00394,USR00394,DEV00394,10-10-2020 03:12:42,48731.72013,M00355,Photography,Wallet,Delhi,0,0
TXN00395,USR00395,DEV00395,02-07-2025 14:51:18,32330.24816,M00302,Taxi Services,Debit Card,Allahabad,1,0
TXN00396,USR00396,DEV00396,29-07-2025 04:04:29,12735.95247,M00136,Furniture,Bank Transfer,Kalyan-Dombivli,1,0
TXN00397,USR00397,DEV00397,13-09-2020 00:28:11,36529.46572,M00237,Utilities,Debit Card,Lucknow,1,0
TXN00398,USR00398,DEV00398,25-04-2022 09:01:06,27252.56353,M00209,Entertainment,UPI,Mysore,0,0
TXN00399,USR00399,DEV00399,19-04-2020 05:00:11,1822.849998,M00008,Auto Services,Cheque,Mira-Bhayandar,0,0
TXN00400,USR00400,DEV00400,04-05-2020 13:22:49,49396.19401,M00256,Internet Services,Credit Card,Rajkot,0,0
TXN00401,USR00401,DEV00401,01-08-2022 20:49:21,22487.55317,M00096,Music,UPI,Lucknow,0,0
TXN00402,USR00402,DEV00402,05-04-2025 16:19:37,5625.226853,M00127,Music,Wallet,Kalyan-Dombivli,0,0
TXN00403,USR00403,DEV00403,19-03-2022 04:43:44,15714.35656,M00105,Insurance,EMI,Dhanbad,0,0
TXN00404,USR00404,DEV00404,01-12-2020 04:19:38,8576.72288,M00166,Taxi Services,Net Banking,Vasai-Virar,1,0
TXN00405,USR00405,DEV00405,10-09-2023 19:08:45,898.071973,M00314,Courier Services,Crypto,Agra,1,0
TXN00406,USR00406,DEV00406,14-12-2023 17:03:34,11402.55266,M00096,Courier Services,Debit Card,Vadodara,0,0
TXN00407,USR00407,DEV00407,13-04-2020 06:52:11,19952.04576,M00166,Hardware Store,Net Banking,Navi Mumbai,0,0
TXN00408,USR00408,DEV00408,06-11-2023 23:05:51,30825.73286,M00289,Healthcare,Debit Card,Chennai,0,0
TXN00409,USR00409,DEV00409,05-04-2023 05:55:27,38765.86853,M00085,Mobile Recharge,Cheque,Howrah,1,0
TXN00410,USR00410,DEV00410,13-07-2024 18:19:19,10248.56885,M00058,Supermarket,Crypto,Indore,1,0
TXN00411,USR00411,DEV00411,29-12-2022 12:32:56,1453.850033,M00465,Entertainment,Wallet,Kanpur,0,0
TXN00412,USR00412,DEV00412,06-02-2021 23:23:12,45928.2445,M00426,Supermarket,Cash,Patna,0,0
TXN00413,USR00413,DEV00413,30-03-2021 00:24:03,6370.947263,M00423,Pet Supplies,Net Banking,Amritsar,0,0
TXN00414,USR00414,DEV00414,13-09-2025 13:23:46,19619.3238,M00186,Electronics Accessories,Debit Card,Pune,1,0
TXN00415,USR00415,DEV00415,04-04-2021 01:29:19,36359.92768,M00222,EMI Payment,EMI,Vijayawada,1,0
TXN00416,USR00416,DEV00416,09-06-2024 18:08:48,46741.33646,M00218,Electronics,UPI,Mumbai,0,0
TXN00417,USR00417,DEV00417,01-12-2022 00:01:58,33929.94097,M00221,Books,Bank Transfer,Chandigarh,0,0
TXN00418,USR00418,DEV00418,27-04-2021 22:14:09,2973.303527,M00407,Beverages,Cash,Bareilly,1,0
TXN00419,USR00419,DEV00419,27-12-2021 05:08:52,1641.497139,M00303,Hardware Store,Net Banking,Vadodara,1,0
TXN00420,USR00420,DEV00420,02-04-2021 05:58:31,3452.215701,M00341,EMI Payment,Crypto,Allahabad,1,0
TXN00421,USR00421,DEV00421,11-08-2025 07:25:59,46317.28909,M00351,Gardening,Net Banking,Agra,0,0
TXN00422,USR00422,DEV00422,04-05-2023 16:42:22,38327.90887,M00255,Digital Subscriptions,Credit Card,Srinagar,0,0
TXN00423,USR00423,DEV00423,11-06-2025 18:42:44,15263.844,M00249,Courier Services,Credit Card,Faridabad,0,0
TXN00424,USR00424,DEV00424,09-06-2020 05:55:52,34898.21369,M00449,Cash Withdrawal,Net Banking,Meerut,0,0
TXN00425,USR00425,DEV00425,07-04-2021 05:58:48,11944.73534,M00368,Auto Services,Wallet,Pune,0,0
TXN00426,USR00426,DEV00426,10-12-2025 18:59:58,24208.16174,M00080,Supermarket,Debit Card,Surat,0,0
TXN00427,USR00427,DEV00427,27-08-2023 21:34:28,13667.92202,M00402,Cinema,Credit Card,Gwalior,1,0
TXN00428,USR00428,DEV00428,13-02-2022 12:41:49,25035.63819,M00311,Books,Crypto,Gurgaon,0,0
TXN00429,USR00429,DEV00429,20-02-2025 01:12:43,3872.497111,M00401,Beverages,Debit Card,Kota,0,0
TXN00430,USR00430,DEV00430,28-03-2022 17:13:02,49597.7981,M00009,Pet Supplies,Crypto,Rajkot,1,0
TXN00431,USR00431,DEV00431,26-10-2025 06:11:47,3162.044531,M00305,Gardening,Cheque,Raipur,0,0
TXN00432,USR00432,DEV00432,03-08-2020 06:37:30,13606.57445,M00426,Insurance,Net Banking,Ranchi,0,0
TXN00433,USR00433,DEV00433,13-03-2022 08:15:07,5638.721757,M00011,Fitness,EMI,Jalandhar,1,0
TXN00434,USR00434,DEV00434,15-10-2023 21:20:21,38771.56522,M00058,Entertainment,Wallet,Kalyan-Dombivli,1,0
TXN00435,USR00435,DEV00435,26-04-2024 21:01:41,46738.24901,M00070,Furniture,Cheque,Meerut,1,0
TXN00436,USR00436,DEV00436,18-11-2020 21:14:46,3006.477608,M00212,Electronics Accessories,Cash,Guwahati,0,0
TXN00437,USR00437,DEV00437,27-08-2022 10:02:08,12723.32953,M00107,Internet Services,Cash,Coimbatore,0,0
TXN00438,USR00438,DEV00438,03-08-2025 19:03:48,13001.64704,M00147,Digital Subscriptions,Wallet,Amritsar,1,0
TXN00439,USR00439,DEV00439,11-07-2025 08:31:24,23567.44959,M00399,Supermarket,Cheque,Vadodara,1,0
TXN00440,USR00440,DEV00440,15-11-2024 13:59:06,22320.97057,M00413,Entertainment,EMI,Chennai,1,0
TXN00441,USR00441,DEV00441,14-03-2024 11:05:05,13061.51077,M00187,Toys,Cash,Vasai-Virar,0,1
TXN00442,USR00442,DEV00442,23-03-2020 15:42:46,6609.417641,M00188,Wallet Transfer,Cheque,Solapur,1,0
TXN00443,USR00443,DEV00443,30-06-2022 04:04:42,45554.86335,M00158,Taxi Services,Credit Card,Navi Mumbai,0,0
TXN00444,USR00444,DEV00444,16-04-2024 04:45:14,46709.27532,M00483,Music,Bank Transfer,Solapur,1,0
TXN00445,USR00445,DEV00445,02-04-2023 05:25:48,17607.60725,M00352,Clothing,EMI,Kota,1,0
TXN00446,USR00446,DEV00446,25-04-2023 06:30:49,25794.1182,M00449,Photography,Net Banking,Nagpur,0,0
TXN00447,USR00447,DEV00447,29-05-2024 23:45:40,38859.72094,M00043,Internet Services,Cheque,Solapur,1,0
TXN00448,USR00448,DEV00448,04-10-2021 18:52:20,29952.46815,M00136,Digital Subscriptions,Crypto,Gurgaon,1,0
