blacklist_id,merchant_id,device_id,user_id,ip_address,reason,added_on
B00096,M00311,D00091,USR00285,192.168.248.43,Unusual Location Change,22-02-2023 16:36:08
B00076,M00314,D00089,USR00286,192.168.177.69,Multiple Failed Passwords,28-05-2020 22:25:11
B00428,M00296,D00485,USR00287,192.168.64.203,Suspicious Refund Pattern,20-03-2024 17:24:48
B00468,M00444,D00238,USR00288,192.168.91.92,Multiple Failed Passwords,17-11-2022 22:25:34
B00099,M00007,D00240,USR00289,192.168.232.1,Unusual Location Change,29-07-2021 07:04:53
B00274,M00179,D00080,USR00290,192.168.204.200,High Transaction Amount,01-01-2020 07:45:13
B00046,M00172,D00450,USR00291,192.168.135.79,Transaction Velocity Too High,07-08-2024 10:55:09
B00158,M00135,D00342,USR00292,192.168.92.237,Too Many Transactions Quickly,03-05-2022 05:53:31
B00389,M00482,D00260,USR00293,192.168.47.63,IP Address Mismatch,30-12-2022 18:58:38
B00428,M00402,D00288,USR00294,192.168.211.10,Suspicious Password Reset,13-03-2024 11:22:42
B00040,M00017,D00431,USR00295,192.168.6.231,Unusual Location Change,17-10-2025 19:57:24
B00278,M00061,D00004,USR00296,192.168.226.175,Blacklisted Device,09-11-2020 06:50:14
B00298,M00352,D00430,USR00297,192.168.102.56,High Risk Country Login,19-12-2020 02:42:54
B00319,M00130,D00487,USR00298,192.168.109.237,Suspicious Password Reset,05-07-2025 19:15:44
B00341,M00334,D00419,USR00299,192.168.39.18,High Transaction Amount,21-06-2025 16:43:10
B00411,M00424,D00104,USR00300,192.168.167.97,Multiple Failed Passwords,17-12-2020 09:15:25
B00131,M00444,D00053,USR00301,192.168.193.40,High Risk Country Login,15-05-2023 12:22:25
B00067,M00474,D00103,USR00302,192.168.246.87,Suspicious Refund Pattern,09-08-2022 00:47:25
B00179,M00315,D00369,USR00303,192.168.116.94,High Transaction Amount,20-04-2020 15:46:41
B00288,M00130,D00017,USR00304,192.168.237.234,Account Accessed From 2 Locations,04-01-2025 00:20:57
B00442,M00446,D00305,USR00305,192.168.159.5,High Risk Country Login,11-08-2023 15:20:33
B00188,M00354,D00238,USR00306,192.168.132.253,High Transaction Amount,13-03-2025 13:26:26
B00263,M00376,D00174,USR00307,192.168.203.205,Suspicious Refund Pattern,09-01-2021 12:50:37
B00184,M00191,D00429,USR00308,192.168.196.8,Suspicious Refund Pattern,29-07-2020 11:57:42
B00174,M00242,D00014,USR00309,192.168.46.134,Suspicious Refund Pattern,04-02-2024 11:11:19
B00040,M00079,D00365,USR00310,192.168.117.124,Multiple Failed Passwords,08-02-2023 21:28:56
B00360,M00231,D00134,USR00311,192.168.44.173,Mismatched Billing/Shipping Address,23-11-2021 08:17:46
B00007,M00350,D00395,USR00312,192.168.241.10,Device Not Recognized,08-05-2023 18:40:33
B00150,M00279,D00418,USR00313,192.168.161.201,Duplicate Transaction,05-06-2020 16:44:48
B00160,M00090,D00351,USR00314,192.168.220.26,Suspicious Login Attempt,30-09-2022 03:20:47
B00316,M00268,D00424,USR00315,192.168.86.162,Unverified Email/Phone,06-01-2025 03:35:40
B00130,M00025,D00056,USR00316,192.168.85.112,High Transaction Amount,02-09-2020 01:33:00
B00136,M00345,D00072,USR00317,192.168.121.34,Suspicious Password Reset,25-11-2024 06:55:56
B00212,M00157,D00419,USR00318,192.168.199.97,High Transaction Amount,30-10-2020 14:29:46
B00462,M00415,D00001,USR00319,192.168.226.230,Transaction Velocity Too High,26-01-2021 18:14:10
B00056,M00035,D00095,USR00320,192.168.44.87,Multiple Failed Passwords,02-01-2023 15:41:15
B00358,M00476,D00427,USR00321,192.168.105.158,Chargeback History,12-01-2021 07:46:54
B00322,M00006,D00320,USR00322,192.168.218.163,Chargeback History,03-12-2023 21:16:00
B00386,M00340,D00202,USR00323,192.168.34.187,Proxy/VPN Detected,16-06-2020 07:26:18
B00270,M00040,D00493,USR00324,192.168.225.221,Device Not Recognized,29-11-2025 06:50:34
B00451,M00367,D00016,USR00325,192.168.23.35,Account Accessed From 2 Locations,16-02-2025 05:17:26
B00356,M00447,D00256,USR00326,192.168.245.163,Blacklisted Device,18-07-2024 10:55:38
B00113,M00354,D00453,USR00327,192.168.219.206,Unusual Location Change,22-10-2023 07:32:33
B00297,M00291,D00456,USR00328,192.168.216.71,Unusual Location Change,30-10-2024 18:01:32
B00018,M00366,D00100,USR00329,192.168.23.222,High Risk Country Login,22-06-2022 11:51:45
B00193,M00039,D00074,USR00330,192.168.13.55,Suspicious Refund Pattern,23-06-2020 05:20:02
B00208,M00445,D00414,USR00331,192.168.57.58,Multiple Failed Passwords,28-11-2023 01:13:17
B00198,M00443,D00267,USR00332,192.168.229.159,Chargeback History,22-11-2021 07:05:52
B00398,M00002,D00434,USR00333,192.168.247.40,IP Address Mismatch,29-06-2023 02:52:16
B00135,M00098,D00088,USR00334,192.168.111.52,Suspicious Password Reset,11-10-2023 10:44:38
B00106,M00217,D00083,USR00335,192.168.226.231,Unusual Location Change,20-04-2020 16:30:35
B00475,M00015,D00441,USR00336,192.168.79.157,Device Not Recognized,03-08-2020 11:42:21
B00480,M00013,D00286,USR00337,192.168.68.36,Mismatched Billing/Shipping Address,08-04-2020 02:32:15
B00172,M00332,D00144,USR00338,192.168.234.133,Account Accessed From 2 Locations,25-07-2021 14:10:24
B00432,M00439,D00178,USR00339,192.168.243.4,Mismatched Billing/Shipping Address,18-02-2022 03:08:26
B00488,M00462,D00470,USR00340,192.168.91.37,Too Many Transactions Quickly,01-08-2022 03:56:31
B00018,M00058,D00457,USR00341,192.168.242.110,High Risk Country Login,04-08-2024 15:09:55
B00405,M00188,D00192,USR00342,192.168.19.112,Multiple Failed Passwords,11-09-2024 06:08:51
B00080,M00187,D00022,USR00343,192.168.152.162,Unusual Location Change,15-02-2020 00:55:29
B00175,M00249,D00457,USR00344,192.168.123.151,IP Address Mismatch,11-01-2021 12:46:03
B00044,M00109,D00238,USR00345,192.168.114.207,Unverified Email/Phone,09-01-2022 23:50:30
B00284,M00279,D00297,USR00346,192.168.134.192,Transaction Velocity Too High,07-08-2024 03:11:25
B00465,M00440,D00456,USR00347,192.168.132.191,Multiple Failed Passwords,22-10-2022 07:57:53
B00241,M00344,D00258,USR00348,192.168.177.200,Proxy/VPN Detected,23-12-2020 03:50:02
B00254,M00182,D00293,USR00349,192.168.98.186,Unverified Email/Phone,04-06-2024 03:32:54
B00498,M00480,D00251,USR00350,192.168.114.206,Blacklisted Device,30-06-2024 04:15:07
B00222,M00394,D00344,USR00351,192.168.125.201,Blacklisted Device,27-07-2020 10:58:41
B00400,M00494,D00411,USR00352,192.168.44.197,Blacklisted Device,26-11-2025 19:53:02
B00499,M00097,D00183,USR00353,192.168.161.119,Suspicious Password Reset,25-07-2025 03:28:15
B00040,M00005,D00394,USR00354,192.168.244.210,Brute Force Login Attempt,25-08-2025 08:39:37
B00484,M00034,D00121,USR00355,192.168.243.132,Brute Force Login Attempt,26-03-2021 14:42:58
B00108,M00275,D00147,USR00356,192.168.153.181,High Transaction Amount,21-09-2021 17:34:19
B00305,M00103,D00480,USR00357,192.168.224.188,Suspicious Refund Pattern,04-02-2025 21:50:16
B00407,M00363,D00315,USR00358,192.168.64.53,Abnormal Spending Pattern,15-03-2022 03:13:02
B00069,M00315,D00438,USR00359,192.168.200.38,Mismatched Billing/Shipping Address,03-04-2022 14:15:45
B00190,M00129,D00483,USR00360,192.168.97.243,Suspicious Refund Pattern,01-11-2020 23:35:56
B00442,M00109,D00324,USR00361,192.168.20.37,Transaction Velocity Too High,22-06-2024 01:47:34
B00500,M00488,D00149,USR00362,192.168.81.70,Mismatched Billing/Shipping Address,05-01-2020 01:32:20
B00476,M00115,D00059,USR00363,192.168.36.251,Mismatched Billing/Shipping Address,06-03-2023 16:17:41
B00435,M00410,D00330,USR00364,192.168.20.224,Abnormal Spending Pattern,21-10-2021 06:37:33
B00278,M00124,D00107,USR00365,192.168.149.40,High Risk Country Login,10-01-2025 10:36:49
B00376,M00117,D00065,USR00366,192.168.68.1,Transaction Velocity Too High,15-02-2025 15:24:20
B00103,M00140,D00334,USR00367,192.168.16.136,Proxy/VPN Detected,10-04-2020 05:34:29
B00307,M00434,D00403,USR00368,192.168.215.227,Suspicious Refund Pattern,09-03-2022 22:13:12
B00175,M00489,D00020,USR00369,192.168.74.203,Suspicious Login Attempt,29-01-2023 13:34:26
B00418,M00364,D00218,USR00370,192.168.164.202,Blacklisted Device,05-04-2025 10:47:00
B00148,M00091,D00401,USR00371,192.168.86.245,Suspicious Login Attempt,14-04-2022 13:26:37
B00055,M00491,D00400,USR00372,192.168.214.104,Brute Force Login Attempt,04-09-2022 04:26:13
B00319,M00217,D00239,USR00373,192.168.10.160,Duplicate Transaction,07-01-2023 19:36:26
B00180,M00020,D00391,USR00374,192.168.133.117,Chargeback History,16-06-2020 10:59:19
B00036,M00056,D00084,USR00375,192.168.2.81,Unverified Email/Phone,11-11-2023 17:32:08
B00132,M00361,D00125,USR00376,192.168.149.130,Proxy/VPN Detected,13-01-2021 21:44:15
B00194,M00158,D00472,USR00377,192.168.163.249,Brute Force Login Attempt,18-01-2022 10:49:59
B00163,M00400,D00487,USR00378,192.168.174.222,High Transaction Amount,11-09-2020 21:28:25
B00419,M00485,D00441,USR00379,192.168.150.45,Account Accessed From 2 Locations,09-03-2021 11:45:15
B00107,M00430,D00105,USR00380,192.168.75.129,Transaction Velocity Too High,03-11-2021 03:49:38
B00284,M00131,D00476,USR00381,192.168.211.156,Suspicious Refund Pattern,30-10-2021 01:24:03
B00230,M00326,D00286,USR00382,192.168.219.222,Suspicious Login Attempt,27-12-2022 05:05:12
B00130,M00150,D00482,USR00383,192.168.243.96,Proxy/VPN Detected,06-03-2023 23:10:49
B00107,M00104,D00046,USR00384,192.168.103.203,Multiple Failed Passwords,17-01-2021 17:03:53
B00470,M00220,D00209,USR00385,192.168.130.197,Account Accessed From 2 Locations,09-01-2023 11:35:38
B00230,M00405,D00207,USR00386,192.168.38.94,Device Not Recognized,04-09-2020 06:47:22
B00478,M00352,D00407,USR00387,192.168.136.54,Account Accessed From 2 Locations,29-06-2024 10:16:08
B00253,M00247,D00239,USR00388,192.168.219.65,Unverified Email/Phone,17-01-2024 09:40:26
B00018,M00325,D00330,USR00389,192.168.156.133,Unverified Email/Phone,28-10-2025 18:13:52
B00444,M00214,D00174,USR00390,192.168.171.67,Brute Force Login Attempt,24-02-2020 05:36:03
B00448,M00149,D00498,USR00391,192.168.9.2,Multiple Failed Passwords,14-08-2025 06:14:44
B00080,M00289,D00378,USR00392,192.168.89.213,Too Many Transactions Quickly,21-02-2024 00:21:12
B00458,M00146,D00251,USR00393,192.168.146.77,Too Many Transactions Quickly,19-07-2021 22:34:04
B00091,M00467,D00261,USR00394,192.168.173.106,Multiple Failed Passwords,24-07-2021 11:25:22
B00297,M00014,D00125,USR00395,192.168.36.137,Account Accessed From 2 Locations,16-07-2021 03:04:04
B00496,M00330,D00362,USR00396,192.168.135.68,Account Accessed From 2 Locations,11-08-2020 05:36:44
B00264,M00363,D00043,USR00397,192.168.76.169,High Risk Country Login,11-08-2021 01:31:47
B00052,M00106,D00498,USR00398,192.168.252.170,High Transaction Amount,26-01-2024 03:04:13
B00327,M00035,D00174,USR00399,192.168.51.80,Unusual Location Change,25-11-2021 20:33:33
B00222,M00393,D00310,USR00400,192.168.123.252,Transaction Velocity Too High,21-09-2024 20:21:50
B00159,M00139,D00441,USR00401,192.168.175.200,Device Not Recognized,24-07-2025 18:58:51
B00171,M00487,D00498,USR00402,192.168.54.155,Multiple Failed Passwords,03-11-2023 12:43:36
B00382,M00313,D00328,USR00403,192.168.49.210,Suspicious Password Reset,16-01-2025 21:42:19
B00259,M00377,D00123,USR00404,192.168.69.235,Abnormal Spending Pattern,26-09-2022 10:42:29
B00337,M00018,D00054,USR00405,192.168.247.110,Suspicious Password Reset,10-12-2022 11:10:59
B00235,M00121,D00337,USR00406,192.168.219.210,Blacklisted Device,19-12-2023 20:33:21
B00092,M00072,D00190,USR00407,192.168.153.186,Unusual Location Change,15-09-2025 04:03:50
B00345,M00187,D00444,USR00408,192.168.120.24,Unverified Email/Phone,08-09-2021 20:10:06
B00449,M00260,D00208,USR00409,192.168.170.97,Unverified Email/Phone,05-07-2024 08:58:44
B00076,M00041,D00470,USR00410,192.168.232.249,Device Not Recognized,06-07-2023 08:33:58
B00159,M00460,D00267,USR00411,192.168.170.56,Unusual Location Change,11-08-2023 13:41:52
B00015,M00339,D00359,USR00412,192.168.188.139,Suspicious Password Reset,13-01-2024 10:04:50
B00072,M00077,D00055,USR00413,192.168.159.176,Unusual Location Change,17-05-2025 07:05:19
B00114,M00024,D00064,USR00414,192.168.240.126,Suspicious Password Reset,02-04-2024 04:35:26
B00136,M00037,D00497,USR00415,192.168.194.166,Chargeback History,06-10-2024 20:56:39
B00384,M00264,D00072,USR00416,192.168.141.179,High Transaction Amount,24-05-2024 15:42:57
B00325,M00268,D00453,USR00417,192.168.209.82,Suspicious Login Attempt,18-09-2023 16:42:40
B00106,M00072,D00139,USR00418,192.168.17.33,Account Accessed From 2 Locations,23-05-2023 17:07:28
B00122,M00094,D00287,USR00419,192.168.55.27,Account Accessed From 2 Locations,26-01-2025 18:31:41
B00333,M00430,D00325,USR00420,192.168.231.223,High Risk Country Login,29-10-2021 20:05:09
B00349,M00423,D00008,USR00421,192.168.181.241,Proxy/VPN Detected,17-02-2020 01:21:28
B00037,M00060,D00303,USR00422,192.168.125.57,Suspicious Login Attempt,26-03-2022 10:53:03
B00271,M00046,D00259,USR00423,192.168.57.249,Unverified Email/Phone,03-11-2022 05:30:41
B00021,M00312,D00151,USR00424,192.168.144.57,Duplicate Transaction,06-01-2025 05:42:07
B00254,M00171,D00278,USR00425,192.168.197.45,Multiple Failed Passwords,28-12-2023 20:07:57
B00321,M00380,D00142,USR00426,192.168.9.160,Device Not Recognized,16-03-2021 06:09:59
B00099,M00022,D00432,USR00427,192.168.138.153,Suspicious Refund Pattern,28-05-2020 12:38:34
B00390,M00309,D00026,USR00428,192.168.168.41,Mismatched Billing/Shipping Address,05-09-2023 06:06:24
B00449,M00348,D00187,USR00429,192.168.133.116,Duplicate Transaction,18-01-2022 15:28:16
B00058,M00368,D00221,USR00430,192.168.42.148,Transaction Velocity Too High,01-06-2020 17:53:29
B00090,M00445,D00388,USR00431,192.168.121.43,Mismatched Billing/Shipping Address,14-03-2024 14:40:34
B00290,M00036,D00162,USR00432,192.168.118.6,Suspicious Refund Pattern,17-08-2023 12:30:00
B00327,M00338,D00411,USR00433,192.168.236.100,Brute Force Login Attempt,04-09-2020 11:57:12
B00136,M00404,D00451,USR00434,192.168.144.8,Mismatched Billing/Shipping Address,25-06-2025 23:39:10
B00460,M00376,D00106,USR00435,192.168.211.212,Device Not Recognized,14-06-2024 14:39:37
B00487,M00063,D00421,USR00436,192.168.170.158,High Risk Country Login,29-05-2020 20:05:31
B00231,M00024,D00389,USR00437,192.168.174.116,Transaction Velocity Too High,08-08-2022 14:40:05
B00197,M00087,D00466,USR00438,192.168.27.55,Duplicate Transaction,20-09-2024 03:01:26
B00405,M00175,D00455,USR00439,192.168.183.165,Blacklisted Device,13-11-2025 15:04:12
B00224,M00441,D00089,USR00440,192.168.6.120,Suspicious Login Attempt,22-03-2020 19:09:22
B00400,M00284,D00351,USR00441,192.168.40.10,Transaction Velocity Too High,22-12-2022 00:04:14
B00398,M00280,D00007,USR00442,192.168.72.31,Mismatched Billing/Shipping Address,24-08-2020 00:11:36
B00253,M00414,D00155,USR00443,192.168.212.24,Device Not Recognized,16-07-2022 02:34:42
B00442,M00224,D00485,USR00444,192.168.252.22,Abnormal Spending Pattern,03-09-2021 14:57:39
B00197,M00264,D00412,USR00445,192.168.183.181,Duplicate Transaction,01-05-2021 07:10:54
B00187,M00278,D00402,USR00446,192.168.140.233,Suspicious Refund Pattern,25-11-2023 00:04:27
B00095,M00137,D00123,USR00447,192.168.241.41,Device Not Recognized,08-08-2025 12:11:20
B00409,M00365,D00490,USR00448,192.168.248.47,Duplicate Transaction,02-01-2021 20:08:59
B00163,M00391,D00280,USR00449,192.168.67.176,Brute Force Login Attempt,27-06-2024 23:10:18
B00497,M00333,D00383,USR00450,192.168.249.106,Brute Force Login Attempt,07-02-2020 19:52:32
B00182,M00098,D00338,USR00451,192.168.188.34,Brute Force Login Attempt,23-08-2024 21:36:34
B00476,M00200,D00122,USR00452,192.168.154.138,Mismatched Billing/Shipping Address,23-07-2023 22:39:22
B00138,M00131,D00298,USR00453,192.168.218.144,IP Address Mismatch,28-06-2022 22:58:47
B00022,M00039,D00418,USR00454,192.168.145.41,Chargeback History,16-05-2025 11:35:42
B00157,M00383,D00363,USR00455,192.168.55.251,Brute Force Login Attempt,30-04-2024 19:31:32
B00146,M00193,D00451,USR00456,192.168.241.225,Suspicious Password Reset,15-06-2024 00:34:52
B00125,M00044,D00040,USR00457,192.168.141.68,Device Not Recognized,31-01-2021 07:08:09
B00422,M00454,D00170,USR00458,192.168.188.159,Duplicate Transaction,29-12-2022 12:53:32
B00181,M00125,D00448,USR00459,192.168.88.134,Proxy/VPN Detected,23-04-2025 13:26:27
B00048,M00493,D00139,USR00460,192.168.38.240,Transaction Velocity Too High,01-07-2020 17:24:24
B00397,M00158,D00322,USR00461,192.168.202.26,Duplicate Transaction,25-09-2021 13:22:11
B00469,M00050,D00386,USR00462,192.168.249.180,Chargeback History,26-12-2023 19:25:37
B00229,M00477,D00175,USR00463,192.168.49.76,Device Not Recognized,02-02-2022 19:17:52
B00168,M00478,D00315,USR00464,192.168.138.235,High Transaction Amount,15-10-2023 03:17:34
B00042,M00386,D00093,USR00465,192.168.131.164,Mismatched Billing/Shipping Address,30-01-2021 13:40:11
B00398,M00058,D00407,USR00466,192.168.13.119,Unusual Location Change,14-05-2023 03:55:16
B00186,M00274,D00104,USR00467,192.168.154.193,Chargeback History,05-02-2023 17:53:33
B00482,M00419,D00419,USR00468,192.168.118.53,Proxy/VPN Detected,22-08-2024 02:24:57
B00391,M00182,D00054,USR00469,192.168.155.241,Abnormal Spending Pattern,22-11-2022 21:04:29
B00450,M00493,D00436,USR00470,192.168.185.240,Transaction Velocity Too High,19-03-2021 17:23:15
B00383,M00213,D00231,USR00471,192.168.76.53,Blacklisted Device,06-03-2020 18:52:32
B00182,M00010,D00377,USR00472,192.168.163.50,High Risk Country Login,22-05-2020 23:25:18
B00266,M00492,D00060,USR00473,192.168.77.108,Multiple Failed Passwords,14-12-2023 06:42:01
B00006,M00292,D00285,USR00474,192.168.250.58,Blacklisted Device,31-07-2024 00:49:55
B00273,M00302,D00264,USR00475,192.168.203.219,Unusual Location Change,10-07-2023 20:17:49
B00213,M00163,D00185,USR00476,192.168.51.83,Unusual Location Change,29-07-2022 23:04:13
B00452,M00075,D00304,USR00477,192.168.196.229,Suspicious Refund Pattern,21-01-2025 16:12:11
B00428,M00169,D00466,USR00478,192.168.74.168,Chargeback History,12-07-2021 17:41:07
B00116,M00251,D00315,USR00479,192.168.0.27,Abnormal Spending Pattern,07-07-2024 16:01:28
B00347,M00001,D00015,USR00480,192.168.95.226,Duplicate Transaction,20-04-2023 00:10:31
B00142,M00162,D00424,USR00481,192.168.76.36,High Risk Country Login,05-09-2024 19:42:05
B00350,M00449,D00264,USR00482,192.168.209.244,Unusual Location Change,25-04-2024 13:05:44
B00279,M00306,D00472,USR00483,192.168.93.150,Account Accessed From 2 Locations,29-10-2024 01:55:22
B00089,M00223,D00479,USR00484,192.168.160.25,Device Not Recognized,08-02-2022 08:39:02
B00150,M00148,D00020,USR00485,192.168.188.154,Suspicious Password Reset,01-02-2021 15:10:25
B00213,M00396,D00031,USR00486,192.168.15.17,Account Accessed From 2 Locations,21-07-2024 14:05:19
B00292,M00176,D00224,USR00487,192.168.237.82,Suspicious Refund Pattern,12-10-2023 20:26:57
B00164,M00357,D00472,USR00488,192.168.23.183,Brute Force Login Attempt,05-05-2025 20:18:57
B00491,M00083,D00070,USR00489,192.168.24.132,Brute Force Login Attempt,14-09-2023 02:39:04
B00072,M00067,D00346,USR00490,192.168.45.190,Suspicious Refund Pattern,02-08-2024 22:58:20
B00457,M00407,D00265,USR00491,192.168.198.189,Duplicate Transaction,07-01-2023 08:58:33
B00162,M00244,D00290,USR00492,192.168.30.122,Abnormal Spending Pattern,11-06-2022 23:18:43
B00288,M00402,D00329,USR00493,192.168.212.132,Suspicious Password Reset,30-05-2021 15:33:25
B00333,M00420,D00444,USR00494,192.168.108.65,Suspicious Password Reset,12-02-2025 00:24:20
B00097,M00304,D00098,USR00495,192.168.207.60,Proxy/VPN Detected,21-12-2024 07:55:06
B00254,M00308,D00065,USR00496,192.168.136.3,Transaction Velocity Too High,17-01-2022 16:40:11
B00215,M00461,D00434,USR00497,192.168.231.236,Blacklisted Device,16-08-2024 17:45:50
B00112,M00027,D00445,USR00498,192.168.20.103,Duplicate Transaction,22-02-2025 14:33:03
B00071,M00233,D00191,USR00499,192.168.96.254,Mismatched Billing/Shipping Address,22-02-2021 22:43:26
