user_id,merchant_id,merchant_name,merchant_category  ,city,is_blacklisted
USR00422,M00060,Gadget Point,Electronics,Thane,1
USR00423,M00046,MegaMart,Fashion & Apparel,Navi Mumbai,0
USR00424,M00312,UrbanWear,Fashion & Apparel,Visakhapatnam,0
USR00425,M00171,BuyBoss,E-Commerce,Madurai,1
USR00426,M00380,LivingSpaces,Home & Furniture,Patna,0
USR00427,M00022,MetroTaxi Services,Travel & Transport,Kota,1
USR00428,M00309,ClothCraft,Fashion & Apparel,Nashik,0
USR00429,M00348,DigitalMart,Electronics,Moradabad,1
USR00430,M00368,MicroCredit India,Finance & Payment,Salem,1
USR00431,M00445,FinTrust Corp,Finance & Payment,Dhanbad,0
USR00432,M00036,Creative Media,Services,Kolkata,1
USR00433,M00338,ExpressAuto Hire,Travel & Transport,Aurangabad,1
USR00434,M00404,FastWheels Rental,Travel & Transport,Lucknow,1
USR00435,M00376,MicroCredit India,Finance & Payment,Srinagar,1
USR00436,M00063,RoadMate Cars,Travel & Transport,Vijayawada,0
USR00437,M00024,SkillHub Learning,Services,Bangalore,0
USR00438,M00087,Comfort Living,Home & Furniture,Jalandhar,0
USR00439,M00175,OfferBazaar,E-Commerce,Salem,0
USR00440,M00441,QuickPay Systems,Finance & Payment,Gwalior,1
USR00441,M00284,PrimeDecor,Home & Furniture,Gwalior,0
USR00442,M00280,BuyBoss,E-Commerce,Faridabad,0
USR00443,M00414,GoRide Mobility,Travel & Transport,Bangalore,0
USR00444,M00224,TrendyCart,Fashion & Apparel,Hubli-Dharwad,1
USR00445,M00264,MasterArt Studio,Services,Vijayawada,1
USR00446,M00278,CartCity,E-Commerce,Visakhapatnam,0
USR00447,M00137,StreetStyle,Fashion & Apparel,Kalyan-Dombivli,0
USR00448,M00365,LoanBridge Pvt Ltd,Finance & Payment,Mysore,1
USR00449,M00391,Laptronics,Electronics,Patna,0
USR00450,M00333,Comfort Living,Home & Furniture,Bareilly,0
USR00451,M00098,PaySmart Wallet,Finance & Payment,Ghaziabad,1
USR00452,M00200,Apollo Pharmacy,Health & Medical,Rajkot,0
USR00453,M00131,Gadget Point,Electronics,Bangalore,0
USR00454,M00039,Mobile Planet,Electronics,Kota,1
USR00455,M00383,OfferBazaar,E-Commerce,Ludhiana,1
USR00456,M00193,FinTrust Corp,Finance & Payment,Bareilly,0
USR00457,M00044,EasyDay Mart,Grocery & Supermarket,Patna,0
USR00458,M00454,FlyHigh Airlines,Travel & Transport,Solapur,0
USR00459,M00125,EventPlus Management,Services,Vijayawada,1
USR00460,M00493,Laptronics,Electronics,Jodhpur,0
USR00461,M00158,FreshStyle,Fashion & Apparel,Jodhpur,0
USR00462,M00050,Device Galaxy,Electronics,Coimbatore,1
USR00463,M00477,Burger World,Food & Beverages,Mysore,1
USR00464,M00478,TechWorld,Electronics,Ghaziabad,1
USR00465,M00386,BusFleet Online,Travel & Transport,Kota,0
USR00466,M00058,KartPlanet,E-Commerce,Nashik,1
USR00467,M00274,FashionBay,Fashion & Apparel,Jodhpur,1
USR00468,M00419,ExpressAuto Hire,Travel & Transport,Pune,0
USR00469,M00182,KartPlanet,E-Commerce,Agra,0
USR00470,M00493,MetroTaxi Services,Travel & Transport,Coimbatore,0
USR00471,M00213,UrbanSheets,Home & Furniture,Mumbai,0
USR00472,M00010,CleanWash Laundry,Services,Agra,1
USR00473,M00492,Sparkle Cleaning,Services,Vijayawada,0
USR00474,M00292,Apollo Pharmacy,Health & Medical,Aurangabad,1
USR00475,M00302,Medline Wellness,Health & Medical,Hubli-Dharwad,0
USR00476,M00163,LoanBridge Pvt Ltd,Finance & Payment,Mira-Bhayandar,1
USR00477,M00075,FreshChoice,Grocery & Supermarket,Jalandhar,1
USR00478,M00169,PharmaTrust,Health & Medical,Tiruchirappalli,1
USR00479,M00251,Pizza Planet,Food & Beverages,Ludhiana,0
USR00480,M00001,GlobalMall,E-Commerce,Mira-Bhayandar,0
USR00481,M00162,IndiaDeals,E-Commerce,Moradabad,0
USR00482,M00449,FashionBay,Fashion & Apparel,Coimbatore,0
USR00483,M00306,Burger World,Food & Beverages,Aurangabad,0
USR00484,M00223,Royal Interiors,Home & Furniture,Chennai,1
USR00485,M00148,CityCab Travels,Travel & Transport,Surat,1
USR00486,M00396,GoldenGym Fitness,Other,Vadodara,1
USR00487,M00176,HomeBasket,Grocery & Supermarket,Aligarh,1
USR00488,M00357,BigCart Grocery,Grocery & Supermarket,Visakhapatnam,0
USR00489,M00083,UrbanWear,Fashion & Apparel,Mumbai,0
USR00490,M00067,FashionBay,Fashion & Apparel,Visakhapatnam,1
USR00491,M00407,CartCity,E-Commerce,Bhubaneswar,0
USR00492,M00244,Biryani House,Food & Beverages,Rajkot,1
USR00493,M00402,DigitalMart,Electronics,Bhopal,0
USR00494,M00420,Medline Wellness,Health & Medical,Hyderabad,0
USR00495,M00304,SmartGrocer,Grocery & Supermarket,Moradabad,1
USR00496,M00308,EventPlus Management,Services,Nashik,0
USR00497,M00461,TrendDealz,E-Commerce,Moradabad,0
USR00498,M00027,KartPlanet,E-Commerce,Guwahati,0
USR00499,M00233,KartPlanet,E-Commerce,Visakhapatnam,1
USR00500,M00431,LivingSpaces,Home & Furniture,Jodhpur,1
USR00501,M00145,Mobile Planet,Electronics,Gurgaon,0
USR00502,M00213,LivingSpaces,Home & Furniture,Ahmedabad,0
USR00503,M00069,Mobile Planet,Electronics,Raipur,0
USR00504,M00114,HomeCraft Furnish,Home & Furniture,Faridabad,1
USR00505,M00010,MetroTaxi Services,Travel & Transport,Surat,0
USR00506,M00235,TrendZone,Fashion & Apparel,Mysore,1
USR00507,M00414,UrbanCafe,Food & Beverages,Howrah,1
USR00508,M00434,HealthFirst Pharmacy,Health & Medical,Bhopal,1
USR00509,M00489,FinTrust Corp,Finance & Payment,Mysore,0
USR00510,M00110,India Tour Trip,Travel & Transport,Solapur,1
USR00511,M00431,EasyDay Mart,Grocery & Supermarket,Kalyan-Dombivli,0
USR00512,M00399,LoanBridge Pvt Ltd,Finance & Payment,Nashik,0
USR00513,M00046,CyberStore,Electronics,Nagpur,1
USR00514,M00256,WellnessStreet,Health & Medical,Bareilly,0
USR00515,M00143,FlexiFunds,Finance & Payment,Mysore,0
USR00516,M00193,MasterArt Studio,Services,Gurgaon,0
USR00517,M00446,FreshStyle,Fashion & Apparel,Solapur,0
USR00518,M00229,ElectroHub,Electronics,Ludhiana,0
USR00519,M00071,LoanBridge Pvt Ltd,Finance & Payment,Raipur,1
USR00520,M00179,OfferBazaar,E-Commerce,Agra,1
USR00521,M00277,UrbanCafe,Food & Beverages,Coimbatore,0
USR00522,M00045,BigCart Grocery,Grocery & Supermarket,Coimbatore,0
USR00523,M00437,LivingSpaces,Home & Furniture,Kanpur,1
USR00524,M00100,StyleHub,Fashion & Apparel,Jodhpur,1
USR00525,M00158,GoodLife Healthcare,Health & Medical,Salem,1
USR00526,M00410,HealthPlus Clinic,Health & Medical,Vijayawada,1
USR00527,M00150,Dream Prints,Services,Allahabad,0
USR00528,M00041,CartCity,E-Commerce,Chandigarh,0
USR00529,M00494,RoadMate Cars,Travel & Transport,Ahmedabad,0
USR00530,M00201,CyberStore,Electronics,Vasai-Virar,0
USR00531,M00153,SpiceNation,Food & Beverages,Moradabad,1
USR00532,M00500,Speedy Travels,Travel & Transport,Pimpri-Chinchwad,1
USR00533,M00213,Kebab Junction,Food & Beverages,Delhi,0
USR00534,M00358,Dream Prints,Services,Howrah,0
USR00535,M00358,Dream Prints,Services,Varanasi,1
USR00536,M00328,BusFleet Online,Travel & Transport,Hyderabad,1
USR00537,M00233,HomeZone,Home & Furniture,Amritsar,0
USR00538,M00301,LoanBridge Pvt Ltd,Finance & Payment,Jaipur,1
USR00539,M00253,Mobile Planet,Electronics,Varanasi,1
USR00540,M00279,UrbanCafe,Food & Beverages,Kanpur,0
USR00541,M00184,Lifewell Medicals,Health & Medical,Nagpur,0
USR00542,M00468,MicroCredit India,Finance & Payment,Gwalior,0
USR00543,M00487,Kebab Junction,Food & Beverages,Jaipur,1
USR00544,M00248,SweetCorner,Food & Beverages,Kalyan-Dombivli,1
USR00545,M00340,TrendDealz,E-Commerce,Lucknow,1
USR00546,M00309,BharatMoney Transfer,Finance & Payment,Indore,1
USR00547,M00471,PremiumFurnish,Home & Furniture,Srinagar,1
USR00548,M00417,IndiaDeals,E-Commerce,Jalandhar,1
USR00549,M00058,PrimeDecor,Home & Furniture,Ahmedabad,1
USR00550,M00168,LivingSpaces,Home & Furniture,Lucknow,1
USR00551,M00198,LivingSpaces,Home & Furniture,Visakhapatnam,1
USR00552,M00474,Medline Wellness,Health & Medical,Kota,1
USR00553,M00041,OfferBazaar,E-Commerce,Hyderabad,1
USR00554,M00285,SkillHub Learning,Services,Bhubaneswar,1
USR00555,M00087,PremiumFurnish,Home & Furniture,Faridabad,1
USR00556,M00226,Device Galaxy,Electronics,Gurgaon,0
USR00557,M00126,OfferBazaar,E-Commerce,Patna,1
USR00558,M00209,Burger World,Food & Beverages,Jalandhar,1
USR00559,M00166,HomeBasket,Grocery & Supermarket,Kolkata,0
USR00560,M00035,HomeBasket,Grocery & Supermarket,Faridabad,0
USR00561,M00131,Biryani House,Food & Beverages,Ahmedabad,1
USR00562,M00056,Comfort Living,Home & Furniture,Ghaziabad,0
USR00563,M00335,GoldenGym Fitness,Other,Howrah,0
USR00564,M00440,UrbanSheets,Home & Furniture,Vasai-Virar,1
USR00565,M00255,GoldenGym Fitness,Other,Tiruchirappalli,0
USR00566,M00094,HealthFirst Pharmacy,Health & Medical,Aligarh,0
USR00567,M00183,MicroCredit India,Finance & Payment,Ludhiana,0
USR00568,M00103,TasteWaves,Food & Beverages,Delhi,1
USR00569,M00334,StyleHub,Fashion & Apparel,Kanpur,0
USR00570,M00387,WellnessStreet,Health & Medical,Visakhapatnam,0
USR00571,M00127,Dream Prints,Services,Jodhpur,1
USR00572,M00004,WellnessStreet,Health & Medical,Guwahati,1
USR00573,M00035,PremiumFurnish,Home & Furniture,Mysore,0
USR00574,M00402,DailyNeeds Superstore,Grocery & Supermarket,Kanpur,0
USR00575,M00466,MegaMart,Fashion & Apparel,Bhopal,1
USR00576,M00492,TrendZone,Fashion & Apparel,Meerut,1
USR00577,M00357,Mobile Planet,Electronics,Salem,1
USR00578,M00421,DailyNeeds Superstore,Grocery & Supermarket,Salem,0
USR00579,M00024,SafePay Solutions,Finance & Payment,Nashik,1
USR00580,M00087,PaySmart Wallet,Finance & Payment,Moradabad,0
USR00581,M00053,TrendyCart,Fashion & Apparel,Visakhapatnam,0
USR00582,M00194,Gadget Point,Electronics,Srinagar,0
USR00583,M00230,ChaiWala Express,Food & Beverages,Hyderabad,0
USR00584,M00238,ProFix Repairs,Services,Agra,1
USR00585,M00020,RapidPay Services,Finance & Payment,Vasai-Virar,0
USR00586,M00090,UrbanCafe,Food & Beverages,Lucknow,1
USR00587,M00500,MasterArt Studio,Services,Kalyan-Dombivli,0
USR00588,M00477,MicroCredit India,Finance & Payment,Vadodara,0
USR00589,M00204,Sparkle Cleaning,Services,Agra,0
USR00590,M00253,ProFix Repairs,Services,Solapur,1
USR00591,M00270,ProFix Repairs,Services,Vijayawada,1
USR00592,M00349,ProFix Repairs,Services,Madurai,1
USR00593,M00033,TrendyCart,Fashion & Apparel,Meerut,0
USR00594,M00487,FreshStyle,Fashion & Apparel,Bhubaneswar,1
USR00595,M00399,DailyNeeds Superstore,Grocery & Supermarket,Gwalior,0
USR00596,M00496,StreetStyle,Fashion & Apparel,Gurgaon,1
USR00597,M00018,Creative Media,Services,Mumbai,1
USR00598,M00384,GreenFarm Store,Grocery & Supermarket,Hyderabad,1
USR00599,M00043,HealthPlus Clinic,Health & Medical,Gwalior,0
USR00600,M00177,DealBucket,E-Commerce,Mumbai,0
USR00601,M00094,SkillHub Learning,Services,Ludhiana,1
USR00602,M00056,PharmaTrust,Health & Medical,Aligarh,1
USR00603,M00233,HealthPlus Clinic,Health & Medical,Chandigarh,0
USR00604,M00498,PharmaTrust,Health & Medical,Madurai,0
USR00605,M00384,Laptronics,Electronics,Agra,0
USR00606,M00330,DailyNeeds Superstore,Grocery & Supermarket,Jalandhar,0
USR00607,M00391,SecureFinance Co,Finance & Payment,Jodhpur,1
USR00608,M00358,CityCab Travels,Travel & Transport,Varanasi,0
USR00609,M00491,RoyalBazaar,Fashion & Apparel,Guwahati,1
USR00610,M00344,SpiceNation,Food & Beverages,Salem,0
USR00611,M00207,SmartGrocer,Grocery & Supermarket,Navi Mumbai,1
USR00612,M00057,BusFleet Online,Travel & Transport,Salem,0
USR00613,M00374,FinTrust Corp,Finance & Payment,Howrah,0
USR00614,M00381,FlyHigh Airlines,Travel & Transport,Hubli-Dharwad,0
USR00615,M00147,MegaMart,Fashion & Apparel,Moradabad,1
USR00616,M00086,Apollo Pharmacy,Health & Medical,Indore,1
USR00617,M00154,FoodKing,Food & Beverages,Howrah,0
USR00618,M00234,HealthFirst Pharmacy,Health & Medical,Srinagar,0
USR00619,M00156,MasterArt Studio,Services,Meerut,1
USR00620,M00119,FreshChoice,Grocery & Supermarket,Gurgaon,1
USR00621,M00005,ClothCraft,Fashion & Apparel,Jaipur,1
USR00622,M00336,EasyDay Mart,Grocery & Supermarket,Mumbai,0
USR00623,M00046,PharmaTrust,Health & Medical,Vasai-Virar,0
USR00624,M00219,UrbanCafe,Food & Beverages,Hubli-Dharwad,1
USR00625,M00415,PaySmart Wallet,Finance & Payment,Rajkot,0
USR00626,M00072,Mobile Planet,Electronics,Jalandhar,1
USR00627,M00409,Apollo Pharmacy,Health & Medical,Mumbai,0
USR00628,M00064,MetroTaxi Services,Travel & Transport,Indore,0
USR00629,M00224,MediCart Store,Health & Medical,Indore,0
USR00630,M00210,FashionBay,Fashion & Apparel,Lucknow,1
USR00631,M00238,UrbanWear,Fashion & Apparel,Pune,0
USR00632,M00481,UrbanSheets,Home & Furniture,Aurangabad,1
USR00633,M00117,WoodArt Furniture,Home & Furniture,Jodhpur,0
USR00634,M00310,BigCart Grocery,Grocery & Supermarket,Jaipur,1
USR00635,M00177,ProFix Repairs,Services,Allahabad,1
USR00636,M00118,MetroTaxi Services,Travel & Transport,Bhopal,0
USR00637,M00014,EliteSaloon & Spa,Services,Chennai,1
USR00638,M00458,TrendyCart,Fashion & Apparel,Ranchi,1
USR00639,M00166,ClothCraft,Fashion & Apparel,Solapur,0
USR00640,M00313,GoRide Mobility,Travel & Transport,Tiruchirappalli,1
USR00641,M00496,CleanWash Laundry,Services,Aligarh,1
USR00642,M00292,Lifewell Medicals,Health & Medical,Rajkot,1
USR00643,M00102,Medline Wellness,Health & Medical,Guwahati,1
USR00644,M00351,ClothCraft,Fashion & Apparel,Solapur,1
USR00645,M00340,HealthFirst Pharmacy,Health & Medical,Aurangabad,1
USR00646,M00328,MegaMart,Fashion & Apparel,Bhopal,0
USR00647,M00272,DailyNeeds Superstore,Grocery & Supermarket,Jaipur,0
USR00648,M00469,DecorPoint,Home & Furniture,Meerut,1
USR00649,M00039,Apollo Pharmacy,Health & Medical,Coimbatore,1
USR00650,M00387,Gadget Point,Electronics,Kanpur,1
USR00651,M00106,HealthFirst Pharmacy,Health & Medical,Visakhapatnam,1
USR00652,M00178,FinTrust Corp,Finance & Payment,Howrah,0
USR00653,M00194,GlobalMall,E-Commerce,Ahmedabad,0
USR00654,M00157,FreshChoice,Grocery & Supermarket,Agra,0
USR00655,M00231,Medico Care,Health & Medical,Ludhiana,1
USR00656,M00311,MegaOnline,E-Commerce,Vijayawada,0
USR00657,M00442,ChaiWala Express,Food & Beverages,Jaipur,1
USR00658,M00160,BusFleet Online,Travel & Transport,Ludhiana,1
USR00659,M00361,Royal Interiors,Home & Furniture,Ghaziabad,1
USR00660,M00285,CleanWash Laundry,Services,Hyderabad,1
USR00661,M00121,FlyHigh Airlines,Travel & Transport,Moradabad,1
USR00662,M00383,RapidPay Services,Finance & Payment,Hubli-Dharwad,0
USR00663,M00373,GoRide Mobility,Travel & Transport,Agra,1
USR00664,M00409,BigCart Grocery,Grocery & Supermarket,Bareilly,0
USR00665,M00498,CityCab Travels,Travel & Transport,Salem,1
USR00666,M00167,EasyDay Mart,Grocery & Supermarket,Gwalior,0
USR00667,M00216,FinTrust Corp,Finance & Payment,Kolkata,1
USR00668,M00056,Mobile Planet,Electronics,Madurai,0
USR00669,M00035,GlobalMall,E-Commerce,Vasai-Virar,0
USR00670,M00044,BigCart Grocery,Grocery & Supermarket,Navi Mumbai,0
USR00671,M00449,HealthFirst Pharmacy,Health & Medical,Vasai-Virar,1
USR00672,M00077,DecorPoint,Home & Furniture,Bhubaneswar,1
USR00673,M00143,Medico Care,Health & Medical,Agra,0
USR00674,M00020,FinTrust Corp,Finance & Payment,Mira-Bhayandar,0
USR00675,M00080,ExpressAuto Hire,Travel & Transport,Ahmedabad,1
USR00676,M00192,EliteSaloon & Spa,Services,Rajkot,0
USR00677,M00058,TrendDealz,E-Commerce,Ludhiana,0
USR00678,M00233,Apollo Pharmacy,Health & Medical,Surat,0
USR00679,M00335,ElectroHub,Electronics,Jaipur,1
USR00680,M00488,HomeCraft Furnish,Home & Furniture,Nagpur,1
USR00681,M00462,DecorPoint,Home & Furniture,Ghaziabad,0
USR00682,M00209,Lifewell Medicals,Health & Medical,Ahmedabad,1
USR00683,M00135,EventPlus Management,Services,Bhubaneswar,0
USR00684,M00057,PaySmart Wallet,Finance & Payment,Gwalior,1
USR00685,M00388,FoodKing,Food & Beverages,Vadodara,0
USR00686,M00242,UrbanWear,Fashion & Apparel,Mumbai,0
USR00687,M00413,FreshStyle,Fashion & Apparel,Ludhiana,0
USR00688,M00279,TasteWaves,Food & Beverages,Solapur,0
USR00689,M00491,Gadget Point,Electronics,Moradabad,0
USR00690,M00254,UrbanWear,Fashion & Apparel,Nashik,1
USR00691,M00363,Medico Care,Health & Medical,Jaipur,0
USR00692,M00131,TechStreet,Electronics,Coimbatore,1
USR00693,M00468,FashionBay,Fashion & Apparel,Mumbai,0
USR00694,M00255,Pizza Planet,Food & Beverages,Nagpur,0
USR00695,M00377,Royal Interiors,Home & Furniture,Gurgaon,1
USR00696,M00305,LoanBridge Pvt Ltd,Finance & Payment,Kota,0
USR00697,M00228,GreenFarm Store,Grocery & Supermarket,Faridabad,1
USR00698,M00058,GoRide Mobility,Travel & Transport,Meerut,0
USR00699,M00146,TrendyCart,Fashion & Apparel,Guwahati,1
USR00700,M00431,MasterArt Studio,Services,Bhopal,0
USR00701,M00438,KartPlanet,E-Commerce,Coimbatore,0
USR00702,M00284,Comfort Living,Home & Furniture,Amritsar,0
USR00703,M00157,WoodArt Furniture,Home & Furniture,Navi Mumbai,1
USR00704,M00006,FinTrust Corp,Finance & Payment,Delhi,0
USR00705,M00491,SpiceNation,Food & Beverages,Jodhpur,1
USR00706,M00355,DealBucket,E-Commerce,Visakhapatnam,1
USR00707,M00471,FoodKing,Food & Beverages,Bhopal,1
USR00708,M00459,Medico Care,Health & Medical,Kolkata,0
USR00709,M00221,SweetCorner,Food & Beverages,Ghaziabad,1
USR00710,M00041,HealthPlus Clinic,Health & Medical,Jodhpur,0
USR00711,M00260,TasteWaves,Food & Beverages,Bhopal,1
USR00712,M00244,GoodLife Healthcare,Health & Medical,Meerut,1
USR00713,M00312,ExpressAuto Hire,Travel & Transport,Tiruchirappalli,0
USR00714,M00097,LoanBridge Pvt Ltd,Finance & Payment,Salem,1
USR00715,M00278,Lifewell Medicals,Health & Medical,Kolkata,1
USR00716,M00080,Burger World,Food & Beverages,Rajkot,0
USR00717,M00009,GoRide Mobility,Travel & Transport,Kanpur,1
USR00718,M00020,Medico Care,Health & Medical,Bhopal,1
USR00719,M00056,CyberStore,Electronics,Raipur,0
USR00720,M00242,WoodArt Furniture,Home & Furniture,Madurai,0
USR00721,M00382,HomeZone,Home & Furniture,Delhi,1
USR00722,M00037,EventPlus Management,Services,Kalyan-Dombivli,0
USR00723,M00063,SmartGrocer,Grocery & Supermarket,Ludhiana,0
USR00724,M00059,FlexiFunds,Finance & Payment,Hubli-Dharwad,0
USR00725,M00148,QuickPay Systems,Finance & Payment,Mumbai,0
USR00726,M00434,MicroCredit India,Finance & Payment,Allahabad,0
USR00727,M00374,LivingSpaces,Home & Furniture,Allahabad,1
USR00728,M00309,GoRide Mobility,Travel & Transport,Jaipur,1
USR00729,M00058,GoRide Mobility,Travel & Transport,Hubli-Dharwad,1
USR00730,M00377,TechWorld,Electronics,Bhubaneswar,1
USR00731,M00327,Pizza Planet,Food & Beverages,Thane,1
USR00732,M00425,ClothCraft,Fashion & Apparel,Bhubaneswar,0
USR00733,M00272,Pizza Planet,Food & Beverages,Bangalore,1
USR00734,M00433,Medline Wellness,Health & Medical,Jaipur,0
USR00735,M00221,ProFix Repairs,Services,Coimbatore,1
USR00736,M00477,MetroTaxi Services,Travel & Transport,Dhanbad,1
USR00737,M00170,TechWorld,Electronics,Rajkot,0
USR00738,M00139,Device Galaxy,Electronics,Faridabad,1
USR00739,M00141,FlyHigh Airlines,Travel & Transport,Nagpur,1
USR00740,M00359,Biryani House,Food & Beverages,Allahabad,0
USR00741,M00089,UrbanWear,Fashion & Apparel,Surat,0
USR00742,M00466,DigitalMart,Electronics,Hubli-Dharwad,1
USR00743,M00088,SpiceNation,Food & Beverages,Nashik,1
USR00744,M00492,FlyHigh Airlines,Travel & Transport,Agra,0
USR00745,M00198,UrbanWear,Fashion & Apparel,Mumbai,0
USR00746,M00492,RapidPay Services,Finance & Payment,Kanpur,1
USR00747,M00380,Pizza Planet,Food & Beverages,Mysore,0
USR00748,M00236,India Tour Trip,Travel & Transport,Nagpur,0
USR00749,M00259,FinTrust Corp,Finance & Payment,Coimbatore,0
USR00750,M00134,FashionBay,Fashion & Apparel,Amritsar,1
USR00751,M00065,LivingSpaces,Home & Furniture,Hubli-Dharwad,1
USR00752,M00157,ExpressAuto Hire,Travel & Transport,Pimpri-Chinchwad,0
USR00753,M00002,ExpressAuto Hire,Travel & Transport,Jodhpur,0
USR00754,M00257,EasyDay Mart,Grocery & Supermarket,Ghaziabad,0
USR00755,M00008,Dream Prints,Services,Hyderabad,1
USR00756,M00202,IndiaDeals,E-Commerce,Kota,0
USR00757,M00126,StyleHub,Fashion & Apparel,Delhi,1
USR00758,M00036,TrendyCart,Fashion & Apparel,Ahmedabad,1
USR00759,M00346,UrbanSheets,Home & Furniture,Thane,1
USR00760,M00204,GreenFarm Store,Grocery & Supermarket,Mysore,0
USR00761,M00255,Burger World,Food & Beverages,Patna,1
USR00762,M00296,CyberStore,Electronics,Delhi,0
USR00763,M00044,TechStreet,Electronics,Kalyan-Dombivli,0
USR00764,M00383,StreetStyle,Fashion & Apparel,Indore,0
USR00765,M00432,Speedy Travels,Travel & Transport,Guwahati,0
USR00766,M00055,SmartGrocer,Grocery & Supermarket,Meerut,1
USR00767,M00033,MicroCredit India,Finance & Payment,Ahmedabad,0
USR00768,M00029,FlexiFunds,Finance & Payment,Ludhiana,0
USR00769,M00087,Device Galaxy,Electronics,Visakhapatnam,0
USR00770,M00345,Mobile Planet,Electronics,Kota,0
USR00771,M00410,Laptronics,Electronics,Dhanbad,1
USR00772,M00383,CartCity,E-Commerce,Kolkata,0
USR00773,M00278,FoodKing,Food & Beverages,Ghaziabad,1
USR00774,M00014,FreshChoice,Grocery & Supermarket,Ludhiana,1
USR00775,M00138,RoadMate Cars,Travel & Transport,Pune,0
USR00776,M00399,TasteWaves,Food & Beverages,Navi Mumbai,1
USR00777,M00400,EliteSaloon & Spa,Services,Vasai-Virar,1
USR00778,M00202,TrendyCart,Fashion & Apparel,Chandigarh,0
USR00779,M00081,StyleHub,Fashion & Apparel,Gwalior,1
USR00780,M00488,LivingSpaces,Home & Furniture,Hyderabad,0
USR00781,M00065,OfferBazaar,E-Commerce,Ludhiana,0
USR00782,M00397,BusFleet Online,Travel & Transport,Nagpur,0
USR00783,M00050,WoodArt Furniture,Home & Furniture,Agra,0
USR00784,M00127,Comfort Living,Home & Furniture,Jabalpur,0
USR00785,M00428,Biryani House,Food & Beverages,Moradabad,1
USR00786,M00412,PharmaTrust,Health & Medical,Patna,1
USR00787,M00348,BigCart Grocery,Grocery & Supermarket,Nagpur,1
USR00788,M00217,Speedy Travels,Travel & Transport,Nagpur,1
USR00789,M00044,WellnessStreet,Health & Medical,Mumbai,1
